mode,variant,model,year,n,events,prevalence,ap,ap_lift,estimable,top20_k,top20_tp
native,fixedpre_protocol_max,current_plus_trajectory,2010,154,77,0.5,0.7330661397648928,0.23306613976489277,True,31,23
native,fixedpre_protocol_max,current_plus_trajectory,2011,135,53,0.3925925925925926,0.5289960862460515,0.13640349365345894,True,27,16
native,fixedpre_protocol_max,current_plus_trajectory,2012,142,27,0.19014084507042253,0.5195252681104443,0.3293844230400218,True,29,15
native,fixedpre_protocol_max,current_plus_trajectory,2013,157,97,0.6178343949044586,0.7619911460867517,0.1441567511822931,True,32,24
native,fixedpre_protocol_max,current_plus_trajectory,2014,140,53,0.37857142857142856,0.5583816479209301,0.1798102193495016,True,28,19
native,fixedpre_protocol_max,current_plus_trajectory,2015,119,60,0.5042016806722689,0.7171934062798629,0.21299172560759405,True,24,19
native,fixedpre_protocol_max,current_plus_trajectory,2016,109,34,0.3119266055045872,0.6150980651274075,0.3031714596228203,True,22,14
native,fixedpre_protocol_max,current_plus_trajectory,2017,120,15,0.125,0.27598177455607453,0.15098177455607453,True,24,6
native,fixedpre_protocol_max,current_plus_trajectory,2018,134,106,0.7910447761194029,0.8952808448549633,0.10423606873556035,True,27,26
native,fixedpre_protocol_max,current_plus_trajectory,2019,92,28,0.30434782608695654,0.5469488953366255,0.24260106924966895,True,19,13
native,fixedpre_protocol_max,current_plus_trajectory,2020,114,41,0.35964912280701755,0.4364045998350736,0.07675547702805607,True,23,9
native,fixedpre_protocol_max,current_plus_trajectory,2021,111,36,0.32432432432432434,0.5136399212625091,0.18931559693818478,True,23,12
native,fixedpre_protocol_max,current_plus_trajectory,2022,109,72,0.6605504587155964,0.8801179721702781,0.21956751345468173,True,22,21
native,fixedpre_protocol_max,current_plus_trajectory,2023,86,14,0.16279069767441862,0.3280361783152256,0.16524548064080696,True,18,5
native,fixedpre_protocol_max,current_plus_trajectory,2024,96,17,0.17708333333333334,0.2421276516248662,0.06504431829153287,True,20,5
native,fixedpre_protocol_max,trajectory_plus_oisst,2005,143,88,0.6153846153846154,0.7923005860564727,0.17691597067185727,True,29,25
native,fixedpre_protocol_max,trajectory_plus_oisst,2006,131,19,0.1450381679389313,0.3238703873422758,0.1788322194033445,True,27,7
native,fixedpre_protocol_max,trajectory_plus_oisst,2007,157,43,0.27388535031847133,0.5612425545900765,0.2873572042716052,True,32,19
native,fixedpre_protocol_max,trajectory_plus_oisst,2008,159,39,0.24528301886792453,0.49578515137109685,0.2505021325031723,True,32,19
native,fixedpre_protocol_max,trajectory_plus_oisst,2009,158,77,0.4873417721518987,0.5220349167238498,0.03469314457195111,True,32,18
native,fixedpre_protocol_max,trajectory_plus_oisst,2010,154,77,0.5,0.6637957875942889,0.16379578759428892,True,31,19
native,fixedpre_protocol_max,trajectory_plus_oisst,2011,135,53,0.3925925925925926,0.6015259332239635,0.20893334063137092,True,27,18
native,fixedpre_protocol_max,trajectory_plus_oisst,2012,142,27,0.19014084507042253,0.5203537432836449,0.3302128982132224,True,29,13
native,fixedpre_protocol_max,trajectory_plus_oisst,2013,157,97,0.6178343949044586,0.6994807309352913,0.08164633603083271,True,32,23
native,fixedpre_protocol_max,trajectory_plus_oisst,2014,140,53,0.37857142857142856,0.5466456544678443,0.16807422589641574,True,28,18
native,fixedpre_protocol_max,trajectory_plus_oisst,2015,119,60,0.5042016806722689,0.8081636320903486,0.3039619514180797,True,24,20
native,fixedpre_protocol_max,trajectory_plus_oisst,2016,109,34,0.3119266055045872,0.5650943029554285,0.25316769745084133,True,22,14
native,fixedpre_protocol_max,trajectory_plus_oisst,2017,120,15,0.125,0.2871351628770937,0.16213516287709367,True,24,5
native,fixedpre_protocol_max,trajectory_plus_oisst,2018,134,106,0.7910447761194029,0.9272593625338376,0.13621458641443462,True,27,27
native,fixedpre_protocol_max,trajectory_plus_oisst,2019,92,28,0.30434782608695654,0.5213647056058243,0.21701687951886772,True,19,11
native,fixedpre_protocol_max,trajectory_plus_oisst,2020,114,41,0.35964912280701755,0.48946656653757453,0.12981744373055698,True,23,10
native,fixedpre_protocol_max,trajectory_plus_oisst,2021,111,36,0.32432432432432434,0.5299410034955789,0.2056166791712546,True,23,13
native,fixedpre_protocol_max,trajectory_plus_oisst,2022,109,72,0.6605504587155964,0.8054256371345632,0.1448751784189668,True,22,18
native,fixedpre_protocol_max,trajectory_plus_oisst,2023,86,14,0.16279069767441862,0.3010924448111385,0.1383017471367199,True,18,4
native,fixedpre_protocol_max,trajectory_plus_oisst,2024,96,17,0.17708333333333334,0.24282727842596652,0.06574394509263318,True,20,5
native,fixedpre_protocol_mean,current_only,2005,146,103,0.7054794520547946,0.8455203675926883,0.14004091553789377,True,30,26
native,fixedpre_protocol_mean,current_only,2006,129,18,0.13953488372093023,0.38066826821380156,0.24113338449287133,True,26,10
native,fixedpre_protocol_mean,current_only,2007,156,46,0.2948717948717949,0.5819607049967424,0.28708891012494747,True,32,20
native,fixedpre_protocol_mean,current_only,2008,159,35,0.22012578616352202,0.4942182703452805,0.27409248418175847,True,32,16
native,fixedpre_protocol_mean,current_only,2009,157,79,0.5031847133757962,0.5961844928886237,0.09299977951282756,True,32,18
native,fixedpre_protocol_mean,current_only,2010,154,70,0.45454545454545453,0.6446463771619896,0.19010092261653505,True,31,22
native,fixedpre_protocol_mean,current_only,2011,134,54,0.40298507462686567,0.6032767634116456,0.20029168878477993,True,27,17
native,fixedpre_protocol_mean,current_only,2012,138,33,0.2391304347826087,0.6904264651365991,0.4512960303539904,True,28,18
native,fixedpre_protocol_mean,current_only,2013,157,108,0.6878980891719745,0.8417382755108559,0.1538401863388814,True,32,28
native,fixedpre_protocol_mean,current_only,2014,139,55,0.39568345323741005,0.556667854816806,0.16098440157939597,True,28,19
native,fixedpre_protocol_mean,current_only,2015,118,60,0.5084745762711864,0.7356412298381948,0.22716665356700838,True,24,20
native,fixedpre_protocol_mean,current_only,2016,108,34,0.3148148148148148,0.5497406420741816,0.23492582725936678,True,22,12
native,fixedpre_protocol_mean,current_only,2017,117,18,0.15384615384615385,0.27998157210348384,0.12613541825733,True,24,5
native,fixedpre_protocol_mean,current_only,2018,134,100,0.746268656716418,0.8206597038512121,0.07439104713479416,True,27,25
native,fixedpre_protocol_mean,current_only,2019,92,26,0.2826086956521739,0.460396534784441,0.1777878391322671,True,19,12
native,fixedpre_protocol_mean,current_only,2020,111,41,0.36936936936936937,0.3984357256336886,0.02906635626431925,True,23,9
native,fixedpre_protocol_mean,current_only,2021,108,35,0.32407407407407407,0.4413733725103265,0.11729929843625242,True,22,13
native,fixedpre_protocol_mean,current_only,2022,108,74,0.6851851851851852,0.7992076371205845,0.11402245193539928,True,22,20
native,fixedpre_protocol_mean,current_only,2023,83,14,0.1686746987951807,0.21150538246720701,0.042830683672026304,True,17,3
native,fixedpre_protocol_mean,current_only,2024,95,18,0.18947368421052632,0.26700287513086185,0.07752919092033553,True,19,4
native,fixedpre_protocol_mean,current_plus_trajectory,2005,146,103,0.7054794520547946,0.8699518676528761,0.16447241559808157,True,30,28
native,fixedpre_protocol_mean,current_plus_trajectory,2006,129,18,0.13953488372093023,0.3871459960051697,0.24761111228423946,True,26,10
native,fixedpre_protocol_mean,current_plus_trajectory,2007,156,46,0.2948717948717949,0.5992279978674069,0.304356202995612,True,32,20
native,fixedpre_protocol_mean,current_plus_trajectory,2008,159,35,0.22012578616352202,0.49973149095606806,0.27960570479254604,True,32,16
native,fixedpre_protocol_mean,current_plus_trajectory,2009,157,79,0.5031847133757962,0.5552104505923895,0.052025737216593315,True,32,17
native,fixedpre_protocol_mean,current_plus_trajectory,2010,154,70,0.45454545454545453,0.6506772378570453,0.1961317833115908,True,31,19
native,fixedpre_protocol_mean,current_plus_trajectory,2011,134,54,0.40298507462686567,0.5978644479110085,0.1948793732841428,True,27,19
native,fixedpre_protocol_mean,current_plus_trajectory,2012,138,33,0.2391304347826087,0.6771219891669387,0.43799155438432996,True,28,17
native,fixedpre_protocol_mean,current_plus_trajectory,2013,157,108,0.6878980891719745,0.8636473707728246,0.17574928160085013,True,32,28
native,fixedpre_protocol_mean,current_plus_trajectory,2014,139,55,0.39568345323741005,0.5855410597397118,0.18985760650230177,True,28,20
native,fixedpre_protocol_mean,current_plus_trajectory,2015,118,60,0.5084745762711864,0.7141301144724034,0.20565553820121696,True,24,20
native,fixedpre_protocol_mean,current_plus_trajectory,2016,108,34,0.3148148148148148,0.5967939412698574,0.2819791264550426,True,22,15
native,fixedpre_protocol_mean,current_plus_trajectory,2017,117,18,0.15384615384615385,0.29085805252572816,0.1370118986795743,True,24,6
native,fixedpre_protocol_mean,current_plus_trajectory,2018,134,100,0.746268656716418,0.8409327293688561,0.09466407265243815,True,27,24
native,fixedpre_protocol_mean,current_plus_trajectory,2019,92,26,0.2826086956521739,0.47848965069055444,0.19588095503838054,True,19,11
native,fixedpre_protocol_mean,current_plus_trajectory,2020,111,41,0.36936936936936937,0.4297511786039318,0.060381809234562434,True,23,9
native,fixedpre_protocol_mean,current_plus_trajectory,2021,108,35,0.32407407407407407,0.5241333139183955,0.2000592398443214,True,22,13
native,fixedpre_protocol_mean,current_plus_trajectory,2022,108,74,0.6851851851851852,0.8450408695492022,0.15985568436401698,True,22,19
native,fixedpre_protocol_mean,current_plus_trajectory,2023,83,14,0.1686746987951807,0.29259314628208816,0.12391844748690745,True,17,5
native,fixedpre_protocol_mean,current_plus_trajectory,2024,95,18,0.18947368421052632,0.35194435595570306,0.16247067174517674,True,19,4
native,fixedpre_protocol_mean,trajectory_plus_oisst,2005,146,103,0.7054794520547946,0.8379657120911307,0.13248626003633612,True,30,27
native,fixedpre_protocol_mean,trajectory_plus_oisst,2006,129,18,0.13953488372093023,0.32189609549552933,0.1823612117745991,True,26,9
native,fixedpre_protocol_mean,trajectory_plus_oisst,2007,156,46,0.2948717948717949,0.5416836015311305,0.2468118066593356,True,32,19
native,fixedpre_protocol_mean,trajectory_plus_oisst,2008,159,35,0.22012578616352202,0.49291560567255766,0.27278981950903564,True,32,15
native,fixedpre_protocol_mean,trajectory_plus_oisst,2009,157,79,0.5031847133757962,0.5180185828097297,0.0148338694339335,True,32,15
native,fixedpre_protocol_mean,trajectory_plus_oisst,2010,154,70,0.45454545454545453,0.5822848836048319,0.12773942905937735,True,31,17
native,fixedpre_protocol_mean,trajectory_plus_oisst,2011,134,54,0.40298507462686567,0.6434077817822307,0.240422707155365,True,27,18
native,fixedpre_protocol_mean,trajectory_plus_oisst,2012,138,33,0.2391304347826087,0.6721152366153373,0.43298480183272864,True,28,17
native,fixedpre_protocol_mean,trajectory_plus_oisst,2013,157,108,0.6878980891719745,0.8151648607024072,0.12726677153043275,True,32,27
native,fixedpre_protocol_mean,trajectory_plus_oisst,2014,139,55,0.39568345323741005,0.5812708405553574,0.18558738731794733,True,28,17
native,fixedpre_protocol_mean,trajectory_plus_oisst,2015,118,60,0.5084745762711864,0.8012378237751977,0.2927632475040113,True,24,20
native,fixedpre_protocol_mean,trajectory_plus_oisst,2016,108,34,0.3148148148148148,0.5639338606868426,0.24911904587202777,True,22,14
native,fixedpre_protocol_mean,trajectory_plus_oisst,2017,117,18,0.15384615384615385,0.30198841170781554,0.14814225786166169,True,24,6
native,fixedpre_protocol_mean,trajectory_plus_oisst,2018,134,100,0.746268656716418,0.8545094244807988,0.10824076776438085,True,27,25
native,fixedpre_protocol_mean,trajectory_plus_oisst,2019,92,26,0.2826086956521739,0.42974044109933623,0.14713174544716234,True,19,10
native,fixedpre_protocol_mean,trajectory_plus_oisst,2020,111,41,0.36936936936936937,0.47833223607780473,0.10896286670843536,True,23,8
native,fixedpre_protocol_mean,trajectory_plus_oisst,2021,108,35,0.32407407407407407,0.5718793253885399,0.24780525131446585,True,22,16
native,fixedpre_protocol_mean,trajectory_plus_oisst,2022,108,74,0.6851851851851852,0.8087268936109178,0.12354170842573253,True,22,17
native,fixedpre_protocol_mean,trajectory_plus_oisst,2023,83,14,0.1686746987951807,0.2697122370625268,0.10103753826734607,True,17,5
native,fixedpre_protocol_mean,trajectory_plus_oisst,2024,95,18,0.18947368421052632,0.31114420414995214,0.12167051993942582,True,19,4
native,fixedpre_protocol_q23max,current_only,2005,136,88,0.6470588235294118,0.7353505241087093,0.08829170057929747,True,28,22
native,fixedpre_protocol_q23max,current_only,2006,108,20,0.18518518518518517,0.5955259188544123,0.41034073366922713,True,22,11
native,fixedpre_protocol_q23max,current_only,2007,152,47,0.3092105263157895,0.6318308256907854,0.3226202993749959,True,31,22
native,fixedpre_protocol_q23max,current_only,2008,152,42,0.27631578947368424,0.49529898948648104,0.2189832000127968,True,31,18
native,fixedpre_protocol_q23max,current_only,2009,150,74,0.49333333333333335,0.6637580762804987,0.1704247429471653,True,30,19
native,fixedpre_protocol_q23max,current_only,2010,151,79,0.5231788079470199,0.7155096505826923,0.19233084263567246,True,31,22
native,fixedpre_protocol_q23max,current_only,2011,122,45,0.36885245901639346,0.5020236600792504,0.1331712010628569,True,25,14
native,fixedpre_protocol_q23max,current_only,2012,127,26,0.2047244094488189,0.6069456834475448,0.402221273998726,True,26,13
native,fixedpre_protocol_q23max,current_only,2013,150,92,0.6133333333333333,0.7752216513109123,0.16188831797757897,True,30,25
native,fixedpre_protocol_q23max,current_only,2014,133,46,0.3458646616541353,0.5209656614424714,0.17510099978833604,True,27,18
native,fixedpre_protocol_q23max,current_only,2015,119,61,0.5126050420168067,0.7538199946342894,0.24121495261748271,True,24,20
native,fixedpre_protocol_q23max,current_only,2016,100,35,0.35,0.5559612798151831,0.20596127981518308,True,20,14
native,fixedpre_protocol_q23max,current_only,2017,118,15,0.1271186440677966,0.2467818170877123,0.11966317301991569,True,24,5
native,fixedpre_protocol_q23max,current_only,2018,127,100,0.7874015748031497,0.8628843801749135,0.07548280537176388,True,26,26
native,fixedpre_protocol_q23max,current_only,2019,92,28,0.30434782608695654,0.4842924942074909,0.17994466812053433,True,19,12
native,fixedpre_protocol_q23max,current_only,2020,113,42,0.37168141592920356,0.41313966018448944,0.04145824425528588,True,23,9
native,fixedpre_protocol_q23max,current_only,2021,109,36,0.3302752293577982,0.48354954095497843,0.15327431159718025,True,22,14
native,fixedpre_protocol_q23max,current_only,2022,107,71,0.6635514018691588,0.8111693997932652,0.14761799792410635,True,22,19
native,fixedpre_protocol_q23max,current_only,2023,84,16,0.19047619047619047,0.1938147324389867,0.003338541962796232,True,17,3
native,fixedpre_protocol_q23max,current_only,2024,94,17,0.18085106382978725,0.22124921007242232,0.040398146242635075,True,19,4
native,fixedpre_protocol_q23max,current_plus_trajectory,2005,136,88,0.6470588235294118,0.7798796849202598,0.13282086139084803,True,28,22
native,fixedpre_protocol_q23max,current_plus_trajectory,2006,108,20,0.18518518518518517,0.6215149773980757,0.43632979221289053,True,22,12
native,fixedpre_protocol_q23max,current_plus_trajectory,2007,152,47,0.3092105263157895,0.6536666476519626,0.3444561213361731,True,31,23
native,fixedpre_protocol_q23max,current_plus_trajectory,2008,152,42,0.27631578947368424,0.5352599563759886,0.2589441669023043,True,31,17
native,fixedpre_protocol_q23max,current_plus_trajectory,2009,150,74,0.49333333333333335,0.5970314845121918,0.10369815117885844,True,30,19
native,fixedpre_protocol_q23max,current_plus_trajectory,2010,151,79,0.5231788079470199,0.7092643534776027,0.18608554553058287,True,31,23
native,fixedpre_protocol_q23max,current_plus_trajectory,2011,122,45,0.36885245901639346,0.5063364876401932,0.13748402862379977,True,25,14
native,fixedpre_protocol_q23max,current_plus_trajectory,2012,127,26,0.2047244094488189,0.6166595578528571,0.4119351484040382,True,26,15
native,fixedpre_protocol_q23max,current_plus_trajectory,2013,150,92,0.6133333333333333,0.7662621561118246,0.1529288227784913,True,30,23
native,fixedpre_protocol_q23max,current_plus_trajectory,2014,133,46,0.3458646616541353,0.5306023772803363,0.184737715626201,True,27,17
native,fixedpre_protocol_q23max,current_plus_trajectory,2015,119,61,0.5126050420168067,0.7315009113275615,0.21889586931075478,True,24,19
native,fixedpre_protocol_q23max,current_plus_trajectory,2016,100,35,0.35,0.5735722604418767,0.22357226044187672,True,20,13
native,fixedpre_protocol_q23max,current_plus_trajectory,2017,118,15,0.1271186440677966,0.2815768328492911,0.15445818878149448,True,24,5
native,fixedpre_protocol_q23max,current_plus_trajectory,2018,127,100,0.7874015748031497,0.9059398522069423,0.11853827740379264,True,26,26
native,fixedpre_protocol_q23max,current_plus_trajectory,2019,92,28,0.30434782608695654,0.5662819405312407,0.26193411444428416,True,19,13
native,fixedpre_protocol_q23max,current_plus_trajectory,2020,113,42,0.37168141592920356,0.4688166777866989,0.09713526185749533,True,23,11
native,fixedpre_protocol_q23max,current_plus_trajectory,2021,109,36,0.3302752293577982,0.5511859770004677,0.2209107476426695,True,22,13
native,fixedpre_protocol_q23max,current_plus_trajectory,2022,107,71,0.6635514018691588,0.8631195629095748,0.19956816104041597,True,22,19
native,fixedpre_protocol_q23max,current_plus_trajectory,2023,84,16,0.19047619047619047,0.24693317843187823,0.056456987955687765,True,17,4
native,fixedpre_protocol_q23max,current_plus_trajectory,2024,94,17,0.18085106382978725,0.2700722575737441,0.08922119374395684,True,19,5
native,fixedpre_protocol_q23max,trajectory_plus_oisst,2005,136,88,0.6470588235294118,0.7931054971538304,0.1460466736244186,True,28,23
native,fixedpre_protocol_q23max,trajectory_plus_oisst,2006,108,20,0.18518518518518517,0.52299152016887,0.3378063349836848,True,22,10
native,fixedpre_protocol_q23max,trajectory_plus_oisst,2007,152,47,0.3092105263157895,0.6080060684837333,0.2987955421679438,True,31,18
native,fixedpre_protocol_q23max,trajectory_plus_oisst,2008,152,42,0.27631578947368424,0.47948651301322065,0.2031707235395364,True,31,18
native,fixedpre_protocol_q23max,trajectory_plus_oisst,2009,150,74,0.49333333333333335,0.5739179071417637,0.08058457380843037,True,30,18
native,fixedpre_protocol_q23max,trajectory_plus_oisst,2010,151,79,0.5231788079470199,0.6553504887519104,0.1321716808048905,True,31,19
native,fixedpre_protocol_q23max,trajectory_plus_oisst,2011,122,45,0.36885245901639346,0.5556677578224739,0.18681529880608044,True,25,15
native,fixedpre_protocol_q23max,trajectory_plus_oisst,2012,127,26,0.2047244094488189,0.611971663809564,0.40724725436074516,True,26,15
native,fixedpre_protocol_q23max,trajectory_plus_oisst,2013,150,92,0.6133333333333333,0.7197456324935021,0.10641229916016881,True,30,21
native,fixedpre_protocol_q23max,trajectory_plus_oisst,2014,133,46,0.3458646616541353,0.5234847992101047,0.1776201375559694,True,27,19
native,fixedpre_protocol_q23max,trajectory_plus_oisst,2015,119,61,0.5126050420168067,0.8009549009928139,0.2883498589760072,True,24,22
native,fixedpre_protocol_q23max,trajectory_plus_oisst,2016,100,35,0.35,0.5293208535107154,0.17932085351071547,True,20,11
native,fixedpre_protocol_q23max,trajectory_plus_oisst,2017,118,15,0.1271186440677966,0.28022035269410955,0.15310170862631295,True,24,5
native,fixedpre_protocol_q23max,trajectory_plus_oisst,2018,127,100,0.7874015748031497,0.9396521485774176,0.15225057377426798,True,26,26
native,fixedpre_protocol_q23max,trajectory_plus_oisst,2019,92,28,0.30434782608695654,0.5457104841766752,0.24136265808971868,True,19,12
native,fixedpre_protocol_q23max,trajectory_plus_oisst,2020,113,42,0.37168141592920356,0.511681997330129,0.14000058140092542,True,23,10
native,fixedpre_protocol_q23max,trajectory_plus_oisst,2021,109,36,0.3302752293577982,0.5511744104119648,0.22089918105416662,True,22,14
native,fixedpre_protocol_q23max,trajectory_plus_oisst,2022,107,71,0.6635514018691588,0.7961040581430349,0.13255265627387602,True,22,18
native,fixedpre_protocol_q23max,trajectory_plus_oisst,2023,84,16,0.19047619047619047,0.30389355754070835,0.11341736706451788,True,17,5
native,fixedpre_protocol_q23max,trajectory_plus_oisst,2024,94,17,0.18085106382978725,0.2769464252957645,0.09609536146597727,True,19,7
native,fixedpre_vf75_all4_max,current_only,2005,131,82,0.6259541984732825,0.728624874788586,0.10267067631530347,True,27,20
native,fixedpre_vf75_all4_max,current_only,2006,121,14,0.11570247933884298,0.444763280158066,0.329060800819223,True,25,11
native,fixedpre_vf75_all4_max,current_only,2007,143,41,0.2867132867132867,0.6038681481325333,0.3171548614192466,True,29,19
native,fixedpre_vf75_all4_max,current_only,2008,147,35,0.23809523809523808,0.5221630405206044,0.2840678024253663,True,30,16
native,fixedpre_vf75_all4_max,current_only,2009,150,71,0.47333333333333333,0.6143793258657373,0.14104599253240396,True,30,18
native,fixedpre_vf75_all4_max,current_only,2010,145,74,0.5103448275862069,0.7036733348166853,0.19332850723047834,True,29,23
native,fixedpre_vf75_all4_max,current_only,2011,104,36,0.34615384615384615,0.5166726021318399,0.1705187559779937,True,21,13
native,fixedpre_vf75_all4_max,current_only,2012,107,16,0.14953271028037382,0.7223773662081852,0.5728446559278113,True,22,10
native,fixedpre_vf75_all4_max,current_only,2013,140,93,0.6642857142857143,0.7651705664868624,0.10088485220114818,True,28,22
native,fixedpre_vf75_all4_max,current_only,2014,140,53,0.37857142857142856,0.5359554636398437,0.15738403506841514,True,28,19
native,fixedpre_vf75_all4_max,current_only,2015,120,61,0.5083333333333333,0.7359323059010526,0.22759897256771933,True,24,19
native,fixedpre_vf75_all4_max,current_only,2016,108,33,0.3055555555555556,0.5098882962054144,0.20433274064985885,True,22,13
native,fixedpre_vf75_all4_max,current_only,2017,117,15,0.1282051282051282,0.24663183275379397,0.11842670454866577,True,24,5
native,fixedpre_vf75_all4_max,current_only,2018,123,98,0.7967479674796748,0.8664882604127737,0.06974029293309891,True,25,24
native,fixedpre_vf75_all4_max,current_only,2019,91,28,0.3076923076923077,0.517738757128059,0.21004644943575124,True,19,13
native,fixedpre_vf75_all4_max,current_only,2020,110,40,0.36363636363636365,0.3808751278970905,0.017238764260726847,True,22,8
native,fixedpre_vf75_all4_max,current_only,2021,112,36,0.32142857142857145,0.45339021979043753,0.13196164836186608,True,23,12
native,fixedpre_vf75_all4_max,current_only,2022,109,73,0.6697247706422018,0.8197353340008895,0.15001056335868768,True,22,19
native,fixedpre_vf75_all4_max,current_only,2023,85,14,0.16470588235294117,0.2958336686757403,0.13112778632279912,True,17,5
native,fixedpre_vf75_all4_max,current_only,2024,97,16,0.16494845360824742,0.1916916005761333,0.026743146967885878,True,20,1
native,fixedpre_vf75_all4_max,current_plus_trajectory,2005,131,82,0.6259541984732825,0.7454194890897806,0.11946529061649813,True,27,21
native,fixedpre_vf75_all4_max,current_plus_trajectory,2006,121,14,0.11570247933884298,0.5718878495770607,0.45618537023821776,True,25,10
native,fixedpre_vf75_all4_max,current_plus_trajectory,2007,143,41,0.2867132867132867,0.6367429334405958,0.35002964672730913,True,29,20
native,fixedpre_vf75_all4_max,current_plus_trajectory,2008,147,35,0.23809523809523808,0.48468913637293476,0.24659389827769668,True,30,16
native,fixedpre_vf75_all4_max,current_plus_trajectory,2009,150,71,0.47333333333333333,0.5677515494770363,0.094418216143703,True,30,18
native,fixedpre_vf75_all4_max,current_plus_trajectory,2010,145,74,0.5103448275862069,0.7173519980215145,0.20700717043530759,True,29,21
native,fixedpre_vf75_all4_max,current_plus_trajectory,2011,104,36,0.34615384615384615,0.48865645637110616,0.14250261021726002,True,21,12
native,fixedpre_vf75_all4_max,current_plus_trajectory,2012,107,16,0.14953271028037382,0.6262995033769928,0.47676679309661896,True,22,10
native,fixedpre_vf75_all4_max,current_plus_trajectory,2013,140,93,0.6642857142857143,0.7493184026700058,0.08503268838429157,True,28,20
native,fixedpre_vf75_all4_max,current_plus_trajectory,2014,140,53,0.37857142857142856,0.5454858552982564,0.16691442672682788,True,28,19
native,fixedpre_vf75_all4_max,current_plus_trajectory,2015,120,61,0.5083333333333333,0.7140372000706836,0.2057038667373503,True,24,19
native,fixedpre_vf75_all4_max,current_plus_trajectory,2016,108,33,0.3055555555555556,0.5346172613127561,0.22906170575720053,True,22,13
native,fixedpre_vf75_all4_max,current_plus_trajectory,2017,117,15,0.1282051282051282,0.25867598565403804,0.13047085744890985,True,24,5
native,fixedpre_vf75_all4_max,current_plus_trajectory,2018,123,98,0.7967479674796748,0.8755307820434037,0.07878281456372893,True,25,25
native,fixedpre_vf75_all4_max,current_plus_trajectory,2019,91,28,0.3076923076923077,0.5426235435051946,0.23493123581288688,True,19,13
native,fixedpre_vf75_all4_max,current_plus_trajectory,2020,110,40,0.36363636363636365,0.43574268843598896,0.07210632479962531,True,22,10
native,fixedpre_vf75_all4_max,current_plus_trajectory,2021,112,36,0.32142857142857145,0.49417310236149325,0.1727445309329218,True,23,12
native,fixedpre_vf75_all4_max,current_plus_trajectory,2022,109,73,0.6697247706422018,0.8573727119267749,0.18764794128457307,True,22,19
native,fixedpre_vf75_all4_max,current_plus_trajectory,2023,85,14,0.16470588235294117,0.32830601908655044,0.16360013673360926,True,17,5
native,fixedpre_vf75_all4_max,current_plus_trajectory,2024,97,16,0.16494845360824742,0.21732919970243275,0.05238074609418533,True,20,3
native,fixedpre_vf75_all4_max,trajectory_plus_oisst,2005,131,82,0.6259541984732825,0.7669150942883923,0.14096089581510984,True,27,23
native,fixedpre_vf75_all4_max,trajectory_plus_oisst,2006,121,14,0.11570247933884298,0.34205433926647066,0.22635185992762769,True,25,7
native,fixedpre_vf75_all4_max,trajectory_plus_oisst,2007,143,41,0.2867132867132867,0.5916254557738293,0.3049121690605426,True,29,16
native,fixedpre_vf75_all4_max,trajectory_plus_oisst,2008,147,35,0.23809523809523808,0.48630830608168574,0.24821306798644766,True,30,17
native,fixedpre_vf75_all4_max,trajectory_plus_oisst,2009,150,71,0.47333333333333333,0.5377163335388002,0.06438300020546689,True,30,18
native,fixedpre_vf75_all4_max,trajectory_plus_oisst,2010,145,74,0.5103448275862069,0.6524128560735325,0.14206802848732558,True,29,19
native,fixedpre_vf75_all4_max,trajectory_plus_oisst,2011,104,36,0.34615384615384615,0.5655753626177737,0.2194215164639276,True,21,14
native,fixedpre_vf75_all4_max,trajectory_plus_oisst,2012,107,16,0.14953271028037382,0.663209863966104,0.5136771536857302,True,22,11
native,fixedpre_vf75_all4_max,trajectory_plus_oisst,2013,140,93,0.6642857142857143,0.708671802071084,0.04438608778536979,True,28,19
native,fixedpre_vf75_all4_max,trajectory_plus_oisst,2014,140,53,0.37857142857142856,0.5106357212950718,0.13206429272364328,True,28,16
native,fixedpre_vf75_all4_max,trajectory_plus_oisst,2015,120,61,0.5083333333333333,0.7962680267644027,0.28793469343106937,True,24,21
native,fixedpre_vf75_all4_max,trajectory_plus_oisst,2016,108,33,0.3055555555555556,0.5046047675878863,0.19904921203233072,True,22,12
native,fixedpre_vf75_all4_max,trajectory_plus_oisst,2017,117,15,0.1282051282051282,0.2736624790671464,0.14545735086201822,True,24,5
native,fixedpre_vf75_all4_max,trajectory_plus_oisst,2018,123,98,0.7967479674796748,0.9058134995054,0.10906553202572522,True,25,25
native,fixedpre_vf75_all4_max,trajectory_plus_oisst,2019,91,28,0.3076923076923077,0.5312676125059413,0.22357530481363364,True,19,13
native,fixedpre_vf75_all4_max,trajectory_plus_oisst,2020,110,40,0.36363636363636365,0.4871549242010003,0.12351856056463667,True,22,9
native,fixedpre_vf75_all4_max,trajectory_plus_oisst,2021,112,36,0.32142857142857145,0.5173062847378778,0.1958777133093063,True,23,14
native,fixedpre_vf75_all4_max,trajectory_plus_oisst,2022,109,73,0.6697247706422018,0.8004433490910385,0.13071857844883672,True,22,18
native,fixedpre_vf75_all4_max,trajectory_plus_oisst,2023,85,14,0.16470588235294117,0.30246760756077395,0.13776172520783278,True,17,4
native,fixedpre_vf75_all4_max,trajectory_plus_oisst,2024,97,16,0.16494845360824742,0.20786546868951722,0.0429170150812698,True,20,3
native,fixedpre_vf75_noq3_max,current_only,2005,144,89,0.6180555555555556,0.753461748865079,0.13540619330952341,True,29,24
