validation_scheme,heldout_band,target_definition,feature_family,model,precision_floor,decision_threshold,train_rows,test_rows,test_positive_count,pr_auc,roc_auc,recall,precision,f1,f2,false_negatives,false_positives,true_positives,true_negatives,status
five_band_holdout,band_3_central,actionable_drop,thermal_relative,Random Forest,0.400000,0.419933,1440,360,94,0.478706,0.708647,0.574468,0.432000,0.493151,0.538922,40.000000,71.000000,54.000000,195.000000,computed
five_band_holdout,band_3_central,actionable_drop,thermal_relative,Random Forest,0.500000,0.419933,1440,360,94,0.478706,0.708647,0.574468,0.432000,0.493151,0.538922,40.000000,71.000000,54.000000,195.000000,computed
five_band_holdout,band_3_central,actionable_drop,trajectory_absolute,Logistic Regression,0.300000,0.090044,1440,360,94,0.435115,0.720045,0.989362,0.285276,0.442857,0.662393,1.000000,233.000000,93.000000,33.000000,computed
five_band_holdout,band_3_central,actionable_drop,trajectory_absolute,Logistic Regression,0.400000,0.229372,1440,360,94,0.435115,0.720045,0.946809,0.318996,0.477212,0.679389,5.000000,190.000000,89.000000,76.000000,computed
five_band_holdout,band_3_central,actionable_drop,trajectory_absolute,Logistic Regression,0.500000,0.411556,1440,360,94,0.435115,0.720045,0.861702,0.364865,0.512658,0.677258,13.000000,141.000000,81.000000,125.000000,computed
five_band_holdout,band_3_central,actionable_drop,trajectory_absolute,Random Forest,0.300000,0.610338,1440,360,94,0.437148,0.701808,0.563830,0.441667,0.495327,0.534274,41.000000,67.000000,53.000000,199.000000,computed
five_band_holdout,band_3_central,actionable_drop,trajectory_absolute,Random Forest,0.400000,0.610338,1440,360,94,0.437148,0.701808,0.563830,0.441667,0.495327,0.534274,41.000000,67.000000,53.000000,199.000000,computed
five_band_holdout,band_3_central,actionable_drop,trajectory_absolute,Random Forest,0.500000,0.610338,1440,360,94,0.437148,0.701808,0.563830,0.441667,0.495327,0.534274,41.000000,67.000000,53.000000,199.000000,computed
five_band_holdout,band_3_central,actionable_drop,trajectory_relative,Logistic Regression,0.300000,0.172318,1440,360,94,0.419891,0.702928,1.000000,0.266289,0.420582,0.644719,0.000000,259.000000,94.000000,7.000000,computed
five_band_holdout,band_3_central,actionable_drop,trajectory_relative,Logistic Regression,0.400000,0.260376,1440,360,94,0.419891,0.702928,0.968085,0.307432,0.466667,0.677083,3.000000,205.000000,91.000000,61.000000,computed
five_band_holdout,band_3_central,actionable_drop,trajectory_relative,Logistic Regression,0.500000,0.488217,1440,360,94,0.419891,0.702928,0.797872,0.364078,0.500000,0.644330,19.000000,131.000000,75.000000,135.000000,computed
five_band_holdout,band_3_central,actionable_drop,trajectory_relative,Random Forest,0.300000,0.406538,1440,360,94,0.405927,0.680411,0.851064,0.352423,0.498442,0.663350,14.000000,147.000000,80.000000,119.000000,computed
five_band_holdout,band_3_central,actionable_drop,trajectory_relative,Random Forest,0.400000,0.406538,1440,360,94,0.405927,0.680411,0.851064,0.352423,0.498442,0.663350,14.000000,147.000000,80.000000,119.000000,computed
five_band_holdout,band_3_central,actionable_drop,trajectory_relative,Random Forest,0.500000,0.406538,1440,360,94,0.405927,0.680411,0.851064,0.352423,0.498442,0.663350,14.000000,147.000000,80.000000,119.000000,computed
five_band_holdout,band_3_central,actionable_drop,relative_dynamic_combined,Logistic Regression,0.300000,0.114655,1440,360,94,0.528016,0.756359,0.989362,0.289720,0.448193,0.667145,1.000000,228.000000,93.000000,38.000000,computed
five_band_holdout,band_3_central,actionable_drop,relative_dynamic_combined,Logistic Regression,0.400000,0.236623,1440,360,94,0.528016,0.756359,0.957447,0.340909,0.502793,0.703125,4.000000,174.000000,90.000000,92.000000,computed
five_band_holdout,band_3_central,actionable_drop,relative_dynamic_combined,Logistic Regression,0.500000,0.452309,1440,360,94,0.528016,0.756359,0.776596,0.390374,0.519573,0.648313,21.000000,114.000000,73.000000,152.000000,computed
five_band_holdout,band_3_central,actionable_drop,relative_dynamic_combined,Random Forest,0.300000,0.500567,1440,360,94,0.516531,0.763998,0.691489,0.451389,0.546218,0.625000,29.000000,79.000000,65.000000,187.000000,computed
five_band_holdout,band_3_central,actionable_drop,relative_dynamic_combined,Random Forest,0.400000,0.500567,1440,360,94,0.516531,0.763998,0.691489,0.451389,0.546218,0.625000,29.000000,79.000000,65.000000,187.000000,computed
five_band_holdout,band_3_central,actionable_drop,relative_dynamic_combined,Random Forest,0.500000,0.500567,1440,360,94,0.516531,0.763998,0.691489,0.451389,0.546218,0.625000,29.000000,79.000000,65.000000,187.000000,computed
five_band_holdout,band_3_central,actionable_drop,relative_dynamic_plus_habitat_context,Logistic Regression,0.300000,0.080994,1440,360,94,0.481084,0.738162,0.989362,0.271930,0.426606,0.647632,1.000000,249.000000,93.000000,17.000000,computed
five_band_holdout,band_3_central,actionable_drop,relative_dynamic_plus_habitat_context,Logistic Regression,0.400000,0.209691,1440,360,94,0.481084,0.738162,0.968085,0.304348,0.463104,0.674074,3.000000,208.000000,91.000000,58.000000,computed
five_band_holdout,band_3_central,actionable_drop,relative_dynamic_plus_habitat_context,Logistic Regression,0.500000,0.418319,1440,360,94,0.481084,0.738162,0.914894,0.389140,0.546032,0.720268,8.000000,135.000000,86.000000,131.000000,computed
five_band_holdout,band_3_central,actionable_drop,relative_dynamic_plus_habitat_context,Random Forest,0.300000,0.596229,1440,360,94,0.530129,0.770397,0.595745,0.518519,0.554455,0.578512,38.000000,52.000000,56.000000,214.000000,computed
five_band_holdout,band_3_central,actionable_drop,relative_dynamic_plus_habitat_context,Random Forest,0.400000,0.596229,1440,360,94,0.530129,0.770397,0.595745,0.518519,0.554455,0.578512,38.000000,52.000000,56.000000,214.000000,computed
five_band_holdout,band_3_central,actionable_drop,relative_dynamic_plus_habitat_context,Random Forest,0.500000,0.596229,1440,360,94,0.530129,0.770397,0.595745,0.518519,0.554455,0.578512,38.000000,52.000000,56.000000,214.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,canopy_absolute_baseline,Logistic Regression,0.300000,0.159316,1440,360,85,0.549681,0.842396,1.000000,0.240113,0.387244,0.612392,0.000000,269.000000,85.000000,6.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,canopy_absolute_baseline,Logistic Regression,0.400000,0.328187,1440,360,85,0.549681,0.842396,0.964706,0.445652,0.609665,0.782443,3.000000,102.000000,82.000000,173.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,canopy_absolute_baseline,Logistic Regression,0.500000,0.664611,1440,360,85,0.549681,0.842396,0.188235,0.551724,0.280702,0.216802,69.000000,13.000000,16.000000,262.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,canopy_absolute_baseline,Random Forest,0.300000,0.439580,1440,360,85,0.499286,0.818032,0.600000,0.447368,0.512563,0.561674,34.000000,63.000000,51.000000,212.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,canopy_absolute_baseline,Random Forest,0.400000,0.439580,1440,360,85,0.499286,0.818032,0.600000,0.447368,0.512563,0.561674,34.000000,63.000000,51.000000,212.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,canopy_absolute_baseline,Random Forest,0.500000,0.439580,1440,360,85,0.499286,0.818032,0.600000,0.447368,0.512563,0.561674,34.000000,63.000000,51.000000,212.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,canopy_relative,Logistic Regression,0.300000,0.172026,1440,360,85,0.534217,0.803294,1.000000,0.317164,0.481586,0.699013,0.000000,183.000000,85.000000,92.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,canopy_relative,Logistic Regression,0.400000,0.281215,1440,360,85,0.534217,0.803294,0.988235,0.376682,0.545455,0.746004,1.000000,139.000000,84.000000,136.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,canopy_relative,Logistic Regression,0.500000,0.550169,1440,360,85,0.534217,0.803294,0.682353,0.411348,0.513274,0.602911,27.000000,83.000000,58.000000,192.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,canopy_relative,Random Forest,0.300000,0.467880,1440,360,85,0.517435,0.814674,0.811765,0.448052,0.577406,0.698381,16.000000,85.000000,69.000000,190.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,canopy_relative,Random Forest,0.400000,0.467880,1440,360,85,0.517435,0.814674,0.811765,0.448052,0.577406,0.698381,16.000000,85.000000,69.000000,190.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,canopy_relative,Random Forest,0.500000,0.467880,1440,360,85,0.517435,0.814674,0.811765,0.448052,0.577406,0.698381,16.000000,85.000000,69.000000,190.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,thermal_absolute,Logistic Regression,0.300000,0.453430,1440,360,85,0.394804,0.685947,0.552941,0.385246,0.454106,0.508658,38.000000,75.000000,47.000000,200.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,thermal_absolute,Logistic Regression,0.400000,0.568934,1440,360,85,0.394804,0.685947,0.070588,0.750000,0.129032,0.086207,79.000000,2.000000,6.000000,273.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,thermal_absolute,Logistic Regression,0.500000,0.678341,1440,360,85,0.394804,0.685947,0.000000,0.000000,0.000000,0.000000,85.000000,0.000000,0.000000,275.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,thermal_absolute,Random Forest,0.300000,0.502687,1440,360,85,0.537380,0.751679,0.341176,0.537037,0.417266,0.368020,56.000000,25.000000,29.000000,250.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,thermal_absolute,Random Forest,0.400000,0.502687,1440,360,85,0.537380,0.751679,0.341176,0.537037,0.417266,0.368020,56.000000,25.000000,29.000000,250.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,thermal_absolute,Random Forest,0.500000,0.502687,1440,360,85,0.537380,0.751679,0.341176,0.537037,0.417266,0.368020,56.000000,25.000000,29.000000,250.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,thermal_relative,Logistic Regression,0.300000,0.467823,1440,360,85,0.332306,0.639743,0.705882,0.294118,0.415225,0.551471,25.000000,144.000000,60.000000,131.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,thermal_relative,Logistic Regression,0.400000,0.611584,1440,360,85,0.332306,0.639743,0.000000,0.000000,0.000000,0.000000,85.000000,2.000000,0.000000,273.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,thermal_relative,Logistic Regression,0.500000,0.614450,1440,360,85,0.332306,0.639743,0.000000,0.000000,0.000000,0.000000,85.000000,1.000000,0.000000,274.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,thermal_relative,Random Forest,0.300000,0.385004,1440,360,85,0.400894,0.705070,0.705882,0.346821,0.465116,0.584795,25.000000,113.000000,60.000000,162.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,thermal_relative,Random Forest,0.400000,0.385004,1440,360,85,0.400894,0.705070,0.705882,0.346821,0.465116,0.584795,25.000000,113.000000,60.000000,162.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,thermal_relative,Random Forest,0.500000,0.385004,1440,360,85,0.400894,0.705070,0.705882,0.346821,0.465116,0.584795,25.000000,113.000000,60.000000,162.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,trajectory_absolute,Logistic Regression,0.300000,0.102658,1440,360,85,0.518328,0.833882,1.000000,0.302491,0.464481,0.684380,0.000000,196.000000,85.000000,79.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,trajectory_absolute,Logistic Regression,0.400000,0.255230,1440,360,85,0.518328,0.833882,0.964706,0.383178,0.548495,0.740072,3.000000,132.000000,82.000000,143.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,trajectory_absolute,Logistic Regression,0.500000,0.466592,1440,360,85,0.518328,0.833882,0.894118,0.466258,0.612903,0.755467,9.000000,87.000000,76.000000,188.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,trajectory_absolute,Random Forest,0.300000,0.514293,1440,360,85,0.561104,0.864043,0.823529,0.530303,0.645161,0.741525,15.000000,62.000000,70.000000,213.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,trajectory_absolute,Random Forest,0.400000,0.514293,1440,360,85,0.561104,0.864043,0.823529,0.530303,0.645161,0.741525,15.000000,62.000000,70.000000,213.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,trajectory_absolute,Random Forest,0.500000,0.514293,1440,360,85,0.561104,0.864043,0.823529,0.530303,0.645161,0.741525,15.000000,62.000000,70.000000,213.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,trajectory_relative,Logistic Regression,0.300000,0.160912,1440,360,85,0.535089,0.800898,1.000000,0.310219,0.473538,0.692182,0.000000,189.000000,85.000000,86.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,trajectory_relative,Logistic Regression,0.400000,0.283116,1440,360,85,0.535089,0.800898,0.976471,0.384259,0.551495,0.746403,2.000000,133.000000,83.000000,142.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,trajectory_relative,Logistic Regression,0.500000,0.574186,1440,360,85,0.535089,0.800898,0.647059,0.423077,0.511628,0.585106,30.000000,75.000000,55.000000,200.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,trajectory_relative,Random Forest,0.300000,0.430318,1440,360,85,0.540129,0.813390,0.894118,0.436782,0.586873,0.739300,9.000000,98.000000,76.000000,177.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,trajectory_relative,Random Forest,0.400000,0.430318,1440,360,85,0.540129,0.813390,0.894118,0.436782,0.586873,0.739300,9.000000,98.000000,76.000000,177.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,trajectory_relative,Random Forest,0.500000,0.430318,1440,360,85,0.540129,0.813390,0.894118,0.436782,0.586873,0.739300,9.000000,98.000000,76.000000,177.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,relative_dynamic_combined,Logistic Regression,0.300000,0.124096,1440,360,85,0.509268,0.801027,1.000000,0.298246,0.459459,0.680000,0.000000,200.000000,85.000000,75.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,relative_dynamic_combined,Logistic Regression,0.400000,0.247814,1440,360,85,0.509268,0.801027,0.941176,0.363636,0.524590,0.714286,5.000000,140.000000,80.000000,135.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,relative_dynamic_combined,Logistic Regression,0.500000,0.458827,1440,360,85,0.509268,0.801027,0.752941,0.426667,0.544681,0.653061,21.000000,86.000000,64.000000,189.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,relative_dynamic_combined,Random Forest,0.300000,0.545625,1440,360,85,0.570212,0.855572,0.717647,0.549550,0.622449,0.676275,24.000000,50.000000,61.000000,225.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,relative_dynamic_combined,Random Forest,0.400000,0.545625,1440,360,85,0.570212,0.855572,0.717647,0.549550,0.622449,0.676275,24.000000,50.000000,61.000000,225.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,relative_dynamic_combined,Random Forest,0.500000,0.545625,1440,360,85,0.570212,0.855572,0.717647,0.549550,0.622449,0.676275,24.000000,50.000000,61.000000,225.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,relative_dynamic_plus_habitat_context,Logistic Regression,0.300000,0.087023,1440,360,85,0.552606,0.809711,1.000000,0.272436,0.428212,0.651840,0.000000,227.000000,85.000000,48.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,relative_dynamic_plus_habitat_context,Logistic Regression,0.400000,0.215762,1440,360,85,0.552606,0.809711,0.941176,0.346320,0.506329,0.700525,5.000000,151.000000,80.000000,124.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,relative_dynamic_plus_habitat_context,Logistic Regression,0.500000,0.446434,1440,360,85,0.552606,0.809711,0.788235,0.424051,0.551440,0.672691,18.000000,91.000000,67.000000,184.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,relative_dynamic_plus_habitat_context,Random Forest,0.300000,0.549180,1440,360,85,0.650426,0.876791,0.729412,0.574074,0.642487,0.691964,23.000000,46.000000,62.000000,229.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,relative_dynamic_plus_habitat_context,Random Forest,0.400000,0.549180,1440,360,85,0.650426,0.876791,0.729412,0.574074,0.642487,0.691964,23.000000,46.000000,62.000000,229.000000,computed
five_band_holdout,band_4_north_central,actionable_drop,relative_dynamic_plus_habitat_context,Random Forest,0.500000,0.549180,1440,360,85,0.650426,0.876791,0.729412,0.574074,0.642487,0.691964,23.000000,46.000000,62.000000,229.000000,computed
five_band_holdout,band_5_north,actionable_drop,canopy_absolute_baseline,Logistic Regression,0.300000,0.246745,1440,360,71,0.801320,0.952093,0.985915,0.409357,0.578512,0.769231,1.000000,101.000000,70.000000,188.000000,computed
five_band_holdout,band_5_north,actionable_drop,canopy_absolute_baseline,Logistic Regression,0.400000,0.331179,1440,360,71,0.801320,0.952093,0.971831,0.627273,0.762431,0.875635,2.000000,41.000000,69.000000,248.000000,computed
five_band_holdout,band_5_north,actionable_drop,canopy_absolute_baseline,Logistic Regression,0.500000,0.689205,1440,360,71,0.801320,0.952093,0.140845,0.909091,0.243902,0.169492,61.000000,1.000000,10.000000,288.000000,computed
five_band_holdout,band_5_north,actionable_drop,canopy_absolute_baseline,Random Forest,0.300000,0.423350,1440,360,71,0.753780,0.956187,0.647887,0.754098,0.696970,0.666667,25.000000,15.000000,46.000000,274.000000,computed
five_band_holdout,band_5_north,actionable_drop,canopy_absolute_baseline,Random Forest,0.400000,0.423350,1440,360,71,0.753780,0.956187,0.647887,0.754098,0.696970,0.666667,25.000000,15.000000,46.000000,274.000000,computed
five_band_holdout,band_5_north,actionable_drop,canopy_absolute_baseline,Random Forest,0.500000,0.423350,1440,360,71,0.753780,0.956187,0.647887,0.754098,0.696970,0.666667,25.000000,15.000000,46.000000,274.000000,computed
five_band_holdout,band_5_north,actionable_drop,canopy_relative,Logistic Regression,0.300000,0.151485,1440,360,71,0.716940,0.918125,1.000000,0.261993,0.415205,0.639640,0.000000,200.000000,71.000000,89.000000,computed
five_band_holdout,band_5_north,actionable_drop,canopy_relative,Logistic Regression,0.400000,0.321423,1440,360,71,0.716940,0.918125,0.985915,0.451613,0.619469,0.797267,1.000000,85.000000,70.000000,204.000000,computed
five_band_holdout,band_5_north,actionable_drop,canopy_relative,Logistic Regression,0.500000,0.704030,1440,360,71,0.716940,0.918125,0.690141,0.636364,0.662162,0.678670,22.000000,28.000000,49.000000,261.000000,computed
five_band_holdout,band_5_north,actionable_drop,canopy_relative,Random Forest,0.300000,0.424137,1440,360,71,0.770663,0.941956,0.915493,0.565217,0.698925,0.814536,6.000000,50.000000,65.000000,239.000000,computed
five_band_holdout,band_5_north,actionable_drop,canopy_relative,Random Forest,0.400000,0.424137,1440,360,71,0.770663,0.941956,0.915493,0.565217,0.698925,0.814536,6.000000,50.000000,65.000000,239.000000,computed
five_band_holdout,band_5_north,actionable_drop,canopy_relative,Random Forest,0.500000,0.424137,1440,360,71,0.770663,0.941956,0.915493,0.565217,0.698925,0.814536,6.000000,50.000000,65.000000,239.000000,computed
five_band_holdout,band_5_north,actionable_drop,thermal_absolute,Logistic Regression,0.300000,0.430138,1440,360,71,0.252963,0.546810,0.535211,0.182692,0.272401,0.386179,33.000000,170.000000,38.000000,119.000000,computed
five_band_holdout,band_5_north,actionable_drop,thermal_absolute,Logistic Regression,0.400000,0.531307,1440,360,71,0.252963,0.546810,0.295775,0.262500,0.278146,0.288462,50.000000,59.000000,21.000000,230.000000,computed
five_band_holdout,band_5_north,actionable_drop,thermal_absolute,Logistic Regression,0.500000,0.589630,1440,360,71,0.252963,0.546810,0.197183,0.358974,0.254545,0.216718,57.000000,25.000000,14.000000,264.000000,computed
five_band_holdout,band_5_north,actionable_drop,thermal_absolute,Random Forest,0.300000,0.423647,1440,360,71,0.561126,0.809932,0.788732,0.421053,0.549020,0.671463,15.000000,77.000000,56.000000,212.000000,computed
five_band_holdout,band_5_north,actionable_drop,thermal_absolute,Random Forest,0.400000,0.423647,1440,360,71,0.561126,0.809932,0.788732,0.421053,0.549020,0.671463,15.000000,77.000000,56.000000,212.000000,computed
five_band_holdout,band_5_north,actionable_drop,thermal_absolute,Random Forest,0.500000,0.423647,1440,360,71,0.561126,0.809932,0.788732,0.421053,0.549020,0.671463,15.000000,77.000000,56.000000,212.000000,computed
five_band_holdout,band_5_north,actionable_drop,thermal_relative,Logistic Regression,0.300000,0.405196,1440,360,71,0.171952,0.442712,0.704225,0.162866,0.264550,0.423012,21.000000,257.000000,50.000000,32.000000,computed
five_band_holdout,band_5_north,actionable_drop,thermal_relative,Logistic Regression,0.400000,0.564351,1440,360,71,0.171952,0.442712,0.154930,0.141026,0.147651,0.151934,60.000000,67.000000,11.000000,222.000000,computed
five_band_holdout,band_5_north,actionable_drop,thermal_relative,Logistic Regression,0.500000,0.629597,1440,360,71,0.171952,0.442712,0.000000,0.000000,0.000000,0.000000,71.000000,9.000000,0.000000,280.000000,computed
five_band_holdout,band_5_north,actionable_drop,thermal_relative,Random Forest,0.300000,0.409729,1440,360,71,0.394778,0.718212,0.647887,0.335766,0.442308,0.546318,25.000000,91.000000,46.000000,198.000000,computed
five_band_holdout,band_5_north,actionable_drop,thermal_relative,Random Forest,0.400000,0.409729,1440,360,71,0.394778,0.718212,0.647887,0.335766,0.442308,0.546318,25.000000,91.000000,46.000000,198.000000,computed
five_band_holdout,band_5_north,actionable_drop,thermal_relative,Random Forest,0.500000,0.409729,1440,360,71,0.394778,0.718212,0.647887,0.335766,0.442308,0.546318,25.000000,91.000000,46.000000,198.000000,computed
five_band_holdout,band_5_north,actionable_drop,trajectory_absolute,Logistic Regression,0.300000,0.102235,1440,360,71,0.747449,0.934500,1.000000,0.293388,0.453674,0.674905,0.000000,171.000000,71.000000,118.000000,computed
five_band_holdout,band_5_north,actionable_drop,trajectory_absolute,Logistic Regression,0.400000,0.279541,1440,360,71,0.747449,0.934500,1.000000,0.486301,0.654378,0.825581,0.000000,75.000000,71.000000,214.000000,computed
five_band_holdout,band_5_north,actionable_drop,trajectory_absolute,Logistic Regression,0.500000,0.515270,1440,360,71,0.747449,0.934500,0.746479,0.623529,0.679487,0.718157,18.000000,32.000000,53.000000,257.000000,computed
five_band_holdout,band_5_north,actionable_drop,trajectory_absolute,Random Forest,0.300000,0.526794,1440,360,71,0.746104,0.950534,0.830986,0.702381,0.761290,0.801630,12.000000,25.000000,59.000000,264.000000,computed
five_band_holdout,band_5_north,actionable_drop,trajectory_absolute,Random Forest,0.400000,0.526794,1440,360,71,0.746104,0.950534,0.830986,0.702381,0.761290,0.801630,12.000000,25.000000,59.000000,264.000000,computed
five_band_holdout,band_5_north,actionable_drop,trajectory_absolute,Random Forest,0.500000,0.526794,1440,360,71,0.746104,0.950534,0.830986,0.702381,0.761290,0.801630,12.000000,25.000000,59.000000,264.000000,computed
five_band_holdout,band_5_north,actionable_drop,trajectory_relative,Logistic Regression,0.300000,0.145690,1440,360,71,0.715354,0.913544,1.000000,0.259124,0.411594,0.636201,0.000000,203.000000,71.000000,86.000000,computed
five_band_holdout,band_5_north,actionable_drop,trajectory_relative,Logistic Regression,0.400000,0.318050,1440,360,71,0.715354,0.913544,0.957746,0.456376,0.618182,0.785219,3.000000,81.000000,68.000000,208.000000,computed
five_band_holdout,band_5_north,actionable_drop,trajectory_relative,Logistic Regression,0.500000,0.665235,1440,360,71,0.715354,0.913544,0.704225,0.609756,0.653595,0.683060,21.000000,32.000000,50.000000,257.000000,computed
five_band_holdout,band_5_north,actionable_drop,trajectory_relative,Random Forest,0.300000,0.412326,1440,360,71,0.706541,0.904771,0.816901,0.522523,0.637363,0.734177,13.000000,53.000000,58.000000,236.000000,computed
five_band_holdout,band_5_north,actionable_drop,trajectory_relative,Random Forest,0.400000,0.412326,1440,360,71,0.706541,0.904771,0.816901,0.522523,0.637363,0.734177,13.000000,53.000000,58.000000,236.000000,computed
five_band_holdout,band_5_north,actionable_drop,trajectory_relative,Random Forest,0.500000,0.412326,1440,360,71,0.706541,0.904771,0.816901,0.522523,0.637363,0.734177,13.000000,53.000000,58.000000,236.000000,computed
five_band_holdout,band_5_north,actionable_drop,relative_dynamic_combined,Logistic Regression,0.300000,0.131852,1440,360,71,0.643043,0.870315,0.985915,0.264151,0.416667,0.637523,1.000000,195.000000,70.000000,94.000000,computed
five_band_holdout,band_5_north,actionable_drop,relative_dynamic_combined,Logistic Regression,0.400000,0.283895,1440,360,71,0.643043,0.870315,0.943662,0.376404,0.538153,0.725108,4.000000,111.000000,67.000000,178.000000,computed
five_band_holdout,band_5_north,actionable_drop,relative_dynamic_combined,Logistic Regression,0.500000,0.478596,1440,360,71,0.643043,0.870315,0.816901,0.460317,0.588832,0.707317,13.000000,68.000000,58.000000,221.000000,computed
five_band_holdout,band_5_north,actionable_drop,relative_dynamic_combined,Random Forest,0.300000,0.446960,1440,360,71,0.747167,0.937424,0.901408,0.592593,0.715084,0.816327,7.000000,44.000000,64.000000,245.000000,computed
five_band_holdout,band_5_north,actionable_drop,relative_dynamic_combined,Random Forest,0.400000,0.446960,1440,360,71,0.747167,0.937424,0.901408,0.592593,0.715084,0.816327,7.000000,44.000000,64.000000,245.000000,computed
five_band_holdout,band_5_north,actionable_drop,relative_dynamic_combined,Random Forest,0.500000,0.446960,1440,360,71,0.747167,0.937424,0.901408,0.592593,0.715084,0.816327,7.000000,44.000000,64.000000,245.000000,computed
five_band_holdout,band_5_north,actionable_drop,relative_dynamic_plus_habitat_context,Logistic Regression,0.300000,0.087463,1440,360,71,0.618959,0.870462,1.000000,0.241497,0.389041,0.614187,0.000000,223.000000,71.000000,66.000000,computed
five_band_holdout,band_5_north,actionable_drop,relative_dynamic_plus_habitat_context,Logistic Regression,0.400000,0.267433,1440,360,71,0.618959,0.870462,0.929577,0.372881,0.532258,0.715835,5.000000,111.000000,66.000000,178.000000,computed
five_band_holdout,band_5_north,actionable_drop,relative_dynamic_plus_habitat_context,Logistic Regression,0.500000,0.468534,1440,360,71,0.618959,0.870462,0.816901,0.460317,0.588832,0.707317,13.000000,68.000000,58.000000,221.000000,computed
five_band_holdout,band_5_north,actionable_drop,relative_dynamic_plus_habitat_context,Random Forest,0.300000,0.582150,1440,360,71,0.749175,0.936790,0.661972,0.701493,0.681159,0.669516,24.000000,20.000000,47.000000,269.000000,computed
five_band_holdout,band_5_north,actionable_drop,relative_dynamic_plus_habitat_context,Random Forest,0.400000,0.582150,1440,360,71,0.749175,0.936790,0.661972,0.701493,0.681159,0.669516,24.000000,20.000000,47.000000,269.000000,computed
five_band_holdout,band_5_north,actionable_drop,relative_dynamic_plus_habitat_context,Random Forest,0.500000,0.582150,1440,360,71,0.749175,0.936790,0.661972,0.701493,0.681159,0.669516,24.000000,20.000000,47.000000,269.000000,computed
