source_table,experiment_layer,target_definition,normalized_target,feature_family,normalized_feature_family,model,learning_strategy,threshold,pr_auc,roc_auc,recall,precision,f1,f2,false_negatives,false_positives,true_positives,true_negatives,train_positive_count,validation_positive_count,test_positive_count,n_train,n_validation,n_test,event_prevalence_test,status,notes
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,oisst_only,threshold_tuned,Logistic Regression,max_recall_precision_ge_0.65,0.5,0.7141019005558481,0.5197874265038445,0.2611940298507462,0.7142857142857143,0.3825136612021858,0.2991452991452991,99.0,14.0,35.0,52.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_noaa,threshold_tuned,Logistic Regression,default_0.5,0.5,0.7823845480849092,0.6296924468566261,0.6268656716417911,0.7636363636363637,0.6885245901639344,0.6501547987616099,50.0,26.0,84.0,40.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_noaa,threshold_tuned,Logistic Regression,max_f1,0.5,0.7823845480849092,0.6296924468566261,0.6268656716417911,0.7636363636363637,0.6885245901639344,0.6501547987616099,50.0,26.0,84.0,40.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_noaa,threshold_tuned,Logistic Regression,max_f2,0.5,0.7823845480849092,0.6296924468566261,0.6268656716417911,0.7636363636363637,0.6885245901639344,0.6501547987616099,50.0,26.0,84.0,40.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_noaa,threshold_tuned,Logistic Regression,recall_ge_0.70_then_max_f1,0.5,0.7823845480849092,0.6296924468566261,0.6268656716417911,0.7636363636363637,0.6885245901639344,0.6501547987616099,50.0,26.0,84.0,40.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_noaa,threshold_tuned,Logistic Regression,max_recall_precision_ge_0.65,0.65,0.7823845480849092,0.6296924468566261,0.3582089552238806,0.7384615384615385,0.4824120603015075,0.3993344425956738,86.0,17.0,48.0,49.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_only,threshold_tuned,Random Forest,default_0.5,0.5,0.8973625711126626,0.7907055630936227,0.5895522388059702,0.9080459770114944,0.7149321266968326,0.6340288924558587,55.0,8.0,79.0,58.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_only,threshold_tuned,Random Forest,max_f1,0.3,0.8973625711126626,0.7907055630936227,0.9104477611940298,0.7530864197530864,0.8243243243243243,0.8739255014326648,12.0,40.0,122.0,26.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_only,threshold_tuned,Random Forest,max_f2,0.05,0.8973625711126626,0.7907055630936227,1.0,0.67,0.8023952095808383,0.9103260869565216,0.0,66.0,134.0,0.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_only,threshold_tuned,Random Forest,recall_ge_0.70_then_max_f1,0.3,0.8973625711126626,0.7907055630936227,0.9104477611940298,0.7530864197530864,0.8243243243243243,0.8739255014326648,12.0,40.0,122.0,26.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_only,threshold_tuned,Random Forest,max_recall_precision_ge_0.65,0.45,0.8973625711126626,0.7907055630936227,0.6791044776119403,0.8425925925925926,0.7520661157024794,0.7065217391304348,43.0,17.0,91.0,49.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,oisst_only,threshold_tuned,Random Forest,default_0.5,0.5,0.7043859037607086,0.5076888285843509,0.291044776119403,0.7090909090909091,0.4126984126984127,0.3299492385786802,95.0,16.0,39.0,50.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,oisst_only,threshold_tuned,Random Forest,max_f1,0.3,0.7043859037607086,0.5076888285843509,0.6417910447761194,0.6666666666666666,0.6539923954372624,0.6466165413533834,48.0,43.0,86.0,23.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,oisst_only,threshold_tuned,Random Forest,max_f2,0.3,0.7043859037607086,0.5076888285843509,0.6417910447761194,0.6666666666666666,0.6539923954372624,0.6466165413533834,48.0,43.0,86.0,23.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,oisst_only,threshold_tuned,Random Forest,recall_ge_0.70_then_max_f1,0.3,0.7043859037607086,0.5076888285843509,0.6417910447761194,0.6666666666666666,0.6539923954372624,0.6466165413533834,48.0,43.0,86.0,23.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,oisst_only,threshold_tuned,Random Forest,max_recall_precision_ge_0.65,0.55,0.7043859037607086,0.5076888285843509,0.2462686567164179,0.8048780487804879,0.3771428571428571,0.2859618717504332,101.0,8.0,33.0,58.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_noaa,threshold_tuned,Random Forest,default_0.5,0.5,0.8306530758016963,0.674468566259611,0.2761194029850746,0.925,0.425287356321839,0.3211805555555556,97.0,3.0,37.0,63.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_noaa,threshold_tuned,Random Forest,max_f1,0.05,0.8306530758016963,0.674468566259611,1.0,0.67,0.8023952095808383,0.9103260869565216,0.0,66.0,134.0,0.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_noaa,threshold_tuned,Random Forest,max_f2,0.05,0.8306530758016963,0.674468566259611,1.0,0.67,0.8023952095808383,0.9103260869565216,0.0,66.0,134.0,0.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_noaa,threshold_tuned,Random Forest,recall_ge_0.70_then_max_f1,0.05,0.8306530758016963,0.674468566259611,1.0,0.67,0.8023952095808383,0.9103260869565216,0.0,66.0,134.0,0.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_noaa,threshold_tuned,Random Forest,max_recall_precision_ge_0.65,0.6,0.8306530758016963,0.674468566259611,0.0522388059701492,1.0,0.0992907801418439,0.0644567219152854,127.0,0.0,7.0,66.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_only,threshold_tuned,SVM,default_0.5,0.5,0.8866272808552881,0.7606286748077793,0.0,0.0,0.0,0.0,134.0,0.0,0.0,66.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_only,threshold_tuned,SVM,max_f1,0.3,0.8866272808552881,0.7606286748077793,0.7089552238805971,0.7983193277310925,0.7509881422924901,0.7251908396946565,39.0,24.0,95.0,42.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_only,threshold_tuned,SVM,max_f2,0.05,0.8866272808552881,0.7606286748077793,1.0,0.67,0.8023952095808383,0.9103260869565216,0.0,66.0,134.0,0.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_only,threshold_tuned,SVM,recall_ge_0.70_then_max_f1,0.3,0.8866272808552881,0.7606286748077793,0.7089552238805971,0.7983193277310925,0.7509881422924901,0.7251908396946565,39.0,24.0,95.0,42.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_only,threshold_tuned,SVM,max_recall_precision_ge_0.65,0.3,0.8866272808552881,0.7606286748077793,0.7089552238805971,0.7983193277310925,0.7509881422924901,0.7251908396946565,39.0,24.0,95.0,42.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,oisst_only,threshold_tuned,SVM,default_0.5,0.5,0.7412263285153959,0.5102894617819991,0.0970149253731343,0.9285714285714286,0.1756756756756756,0.1181818181818181,121.0,1.0,13.0,65.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,oisst_only,threshold_tuned,SVM,max_f1,0.25,0.7412263285153959,0.5102894617819991,0.5373134328358209,0.6486486486486487,0.5877551020408164,0.5564142194744977,62.0,39.0,72.0,27.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,oisst_only,threshold_tuned,SVM,max_f2,0.15,0.7412263285153959,0.5102894617819991,0.7014925373134329,0.618421052631579,0.6573426573426573,0.6831395348837209,40.0,58.0,94.0,8.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,oisst_only,threshold_tuned,SVM,recall_ge_0.70_then_max_f1,0.25,0.7412263285153959,0.5102894617819991,0.5373134328358209,0.6486486486486487,0.5877551020408164,0.5564142194744977,62.0,39.0,72.0,27.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,oisst_only,threshold_tuned,SVM,max_recall_precision_ge_0.65,0.4,0.7412263285153959,0.5102894617819991,0.2164179104477611,0.8285714285714286,0.3431952662721893,0.2539404553415061,105.0,6.0,29.0,60.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_noaa,threshold_tuned,SVM,default_0.5,0.5,0.8459373329066522,0.714947987336047,0.2462686567164179,0.868421052631579,0.3837209302325581,0.2874564459930314,101.0,5.0,33.0,61.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_noaa,threshold_tuned,SVM,max_f1,0.05,0.8459373329066522,0.714947987336047,1.0,0.67,0.8023952095808383,0.9103260869565216,0.0,66.0,134.0,0.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_noaa,threshold_tuned,SVM,max_f2,0.05,0.8459373329066522,0.714947987336047,1.0,0.67,0.8023952095808383,0.9103260869565216,0.0,66.0,134.0,0.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_noaa,threshold_tuned,SVM,recall_ge_0.70_then_max_f1,0.05,0.8459373329066522,0.714947987336047,1.0,0.67,0.8023952095808383,0.9103260869565216,0.0,66.0,134.0,0.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_noaa,threshold_tuned,SVM,max_recall_precision_ge_0.65,0.05,0.8459373329066522,0.714947987336047,1.0,0.67,0.8023952095808383,0.9103260869565216,0.0,66.0,134.0,0.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_only,threshold_tuned,XGBoost,default_0.5,0.5,0.8726195325249292,0.7420850293984622,0.5895522388059702,0.8681318681318682,0.7022222222222222,0.6299840510366826,55.0,12.0,79.0,54.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_only,threshold_tuned,XGBoost,max_f1,0.4,0.8726195325249292,0.7420850293984622,0.7985074626865671,0.7482517482517482,0.7725631768953068,0.7879234167893961,27.0,36.0,107.0,30.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_only,threshold_tuned,XGBoost,max_f2,0.05,0.8726195325249292,0.7420850293984622,1.0,0.67,0.8023952095808383,0.9103260869565216,0.0,66.0,134.0,0.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_only,threshold_tuned,XGBoost,recall_ge_0.70_then_max_f1,0.4,0.8726195325249292,0.7420850293984622,0.7985074626865671,0.7482517482517482,0.7725631768953068,0.7879234167893961,27.0,36.0,107.0,30.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_only,threshold_tuned,XGBoost,max_recall_precision_ge_0.65,0.45,0.8726195325249292,0.7420850293984622,0.6716417910447762,0.7964601769911505,0.728744939271255,0.6933744221879815,44.0,23.0,90.0,43.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,oisst_only,threshold_tuned,XGBoost,default_0.5,0.5,0.7182896444345532,0.5091587516960651,0.4477611940298507,0.7228915662650602,0.5529953917050692,0.4846526655896607,74.0,23.0,60.0,43.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,oisst_only,threshold_tuned,XGBoost,max_f1,0.4,0.7182896444345532,0.5091587516960651,0.5373134328358209,0.6486486486486487,0.5877551020408164,0.5564142194744977,62.0,39.0,72.0,27.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,oisst_only,threshold_tuned,XGBoost,max_f2,0.05,0.7182896444345532,0.5091587516960651,0.9701492537313432,0.6632653061224489,0.7878787878787878,0.8879781420765027,4.0,66.0,130.0,0.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,oisst_only,threshold_tuned,XGBoost,recall_ge_0.70_then_max_f1,0.4,0.7182896444345532,0.5091587516960651,0.5373134328358209,0.6486486486486487,0.5877551020408164,0.5564142194744977,62.0,39.0,72.0,27.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,oisst_only,threshold_tuned,XGBoost,max_recall_precision_ge_0.65,0.65,0.7182896444345532,0.5091587516960651,0.2686567164179104,0.7058823529411765,0.3891891891891892,0.3066439522998296,98.0,15.0,36.0,51.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_noaa,threshold_tuned,XGBoost,default_0.5,0.5,0.8218494005035681,0.6640660334690185,0.5223880597014925,0.875,0.6542056074766355,0.5681818181818182,64.0,10.0,70.0,56.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_noaa,threshold_tuned,XGBoost,max_f1,0.25,0.8218494005035681,0.6640660334690185,0.753731343283582,0.7112676056338029,0.7318840579710145,0.7448377581120944,33.0,41.0,101.0,25.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_noaa,threshold_tuned,XGBoost,max_f2,0.05,0.8218494005035681,0.6640660334690185,1.0,0.67,0.8023952095808383,0.9103260869565216,0.0,66.0,134.0,0.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_noaa,threshold_tuned,XGBoost,recall_ge_0.70_then_max_f1,0.25,0.8218494005035681,0.6640660334690185,0.753731343283582,0.7112676056338029,0.7318840579710145,0.7448377581120944,33.0,41.0,101.0,25.0,,,,,,,,computed,
outputs/metadata/threshold_tuning_test_results.csv,threshold_tuned,decline_event_next,original_decline,canopy_noaa,threshold_tuned,XGBoost,max_recall_precision_ge_0.65,0.65,0.8218494005035681,0.6640660334690185,0.3208955223880597,0.8113207547169812,0.4598930481283422,0.365025466893039,91.0,10.0,43.0,56.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,decline_event_next,original_decline,canopy_current_only,threshold_tuned,LightGBM (cost_sensitive),cost_sensitive,0.5,0.877195809506113,0.7678652193577566,0.6194029850746269,0.8645833333333334,0.7217391304347827,0.6566455696202531,51.0,13.0,83.0,53.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,decline_event_next,original_decline,canopy_current_only,threshold_tuned,LightGBM (cost_sensitive),cost_sensitive,0.4,0.877195809506113,0.7678652193577566,0.7238805970149254,0.7950819672131147,0.7578125,0.7370820668693009,37.0,25.0,97.0,41.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,decline_event_next,original_decline,canopy_current_only,threshold_tuned,LightGBM (cost_sensitive),cost_sensitive,0.05,0.877195809506113,0.7678652193577566,1.0,0.6733668341708543,0.8048048048048048,0.91156462585034,0.0,65.0,134.0,1.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,decline_event_next,original_decline,canopy_current_only,threshold_tuned,LightGBM (cost_sensitive),cost_sensitive,0.4,0.877195809506113,0.7678652193577566,0.7238805970149254,0.7950819672131147,0.7578125,0.7370820668693009,37.0,25.0,97.0,41.0,,,,,,,,computed,
