target_definition,feature_family,model,learning_strategy,threshold_strategy,selected_threshold,precision_floor,pr_auc,roc_auc,recall,precision,f1,f2,false_negatives,false_positives,true_positives,true_negatives,train_positive_count,validation_positive_count,test_positive_count,sampling_ratio,hard_negative_rule,status,notes
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Logistic Regression,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.400000,0.543114,0.487963,1.000000,0.489130,0.656934,0.827206,0,47,45,1,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Logistic Regression,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.500000,0.543114,0.487963,1.000000,0.489130,0.656934,0.827206,0,47,45,1,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.300000,0.466141,0.469676,0.488889,0.468085,0.478261,0.484581,23,25,22,23,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.400000,0.466141,0.469676,0.488889,0.468085,0.478261,0.484581,23,25,22,23,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.500000,0.466141,0.469676,0.288889,0.433333,0.346667,0.309524,32,17,13,31,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,XGBoost,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.300000,0.437658,0.439583,0.422222,0.441860,0.431818,0.426009,26,24,19,24,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,XGBoost,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.400000,0.437658,0.439583,0.422222,0.441860,0.431818,0.426009,26,24,19,24,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,XGBoost,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.500000,0.437658,0.439583,0.422222,0.441860,0.431818,0.426009,26,24,19,24,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,LightGBM,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.300000,0.435424,0.415278,0.466667,0.403846,0.432990,0.452586,24,31,21,17,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,LightGBM,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.400000,0.435424,0.415278,0.466667,0.403846,0.432990,0.452586,24,31,21,17,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,LightGBM,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.500000,0.435424,0.415278,0.466667,0.403846,0.432990,0.452586,24,31,21,17,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.300000,0.542156,0.487963,0.777778,0.479452,0.593220,0.691700,10,38,35,10,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.400000,0.542156,0.487963,0.422222,0.487179,0.452381,0.433790,26,20,19,28,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.500000,0.542156,0.487963,0.133333,0.857143,0.230769,0.160428,39,1,6,47,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Random Forest,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.150000,0.300000,0.496604,0.462037,0.755556,0.465753,0.576271,0.671937,11,39,34,9,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Random Forest,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.400000,0.496604,0.462037,0.266667,0.480000,0.342857,0.292683,33,13,12,35,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Random Forest,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.500000,0.496604,0.462037,0.266667,0.480000,0.342857,0.292683,33,13,12,35,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,XGBoost,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.300000,0.408416,0.372685,0.311111,0.424242,0.358974,0.328638,31,19,14,29,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,XGBoost,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.400000,0.408416,0.372685,0.311111,0.424242,0.358974,0.328638,31,19,14,29,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,XGBoost,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.500000,0.408416,0.372685,0.222222,0.384615,0.281690,0.242718,35,16,10,32,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,LightGBM,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.150000,0.300000,0.432994,0.412037,0.444444,0.434783,0.439560,0.442478,25,26,20,22,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,LightGBM,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.150000,0.400000,0.432994,0.412037,0.444444,0.434783,0.439560,0.442478,25,26,20,22,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,LightGBM,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.500000,0.432994,0.412037,0.111111,0.357143,0.169492,0.128866,40,9,5,39,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,original_distribution,default_0_50,0.500000,,0.622984,0.683333,0.000000,0.000000,0.000000,0.000000,45,0,0,48,258,38,45,2.701550,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,original_distribution,default_0_50,0.500000,,0.419574,0.365741,0.022222,1.000000,0.043478,0.027624,44,0,1,48,258,38,45,2.701550,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,original_distribution,default_0_50,0.500000,,0.414046,0.339815,0.000000,0.000000,0.000000,0.000000,45,0,0,48,258,38,45,2.701550,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,original_distribution,default_0_50,0.500000,,0.461471,0.362500,0.133333,0.461538,0.206897,0.155440,39,7,6,41,258,38,45,2.701550,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,class_weighted,default_0_50,0.500000,,0.621977,0.661574,0.533333,0.585366,0.558140,0.542986,21,17,24,31,258,38,45,2.701550,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,class_weighted,default_0_50,0.500000,,0.480733,0.416667,0.111111,0.454545,0.178571,0.130890,40,6,5,42,258,38,45,2.701550,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,class_weighted,default_0_50,0.500000,,0.409496,0.369907,0.244444,0.366667,0.293333,0.261905,34,19,11,29,258,38,45,2.701550,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,class_weighted,default_0_50,0.500000,,0.441573,0.330556,0.222222,0.303030,0.256410,0.234742,35,23,10,25,258,38,45,2.701550,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,positive_oversampling_train_only,default_0_50,0.500000,,0.590185,0.651389,0.511111,0.621622,0.560976,0.529954,22,14,23,34,258,38,45,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,positive_oversampling_train_only,default_0_50,0.500000,,0.452946,0.411574,0.044444,0.500000,0.081633,0.054348,43,2,2,46,258,38,45,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,positive_oversampling_train_only,default_0_50,0.500000,,0.475860,0.408102,0.311111,0.466667,0.373333,0.333333,31,16,14,32,258,38,45,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,positive_oversampling_train_only,default_0_50,0.500000,,0.454078,0.360648,0.288889,0.419355,0.342105,0.308057,32,18,13,30,258,38,45,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,random_negative_undersampling_train_only,default_0_50,0.500000,,0.622984,0.683333,0.000000,0.000000,0.000000,0.000000,45,0,0,48,258,38,45,2.701550,random_negative,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,random_negative_undersampling_train_only,default_0_50,0.500000,,0.472056,0.421759,0.000000,0.000000,0.000000,0.000000,45,0,0,48,258,38,45,2.701550,random_negative,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,random_negative_undersampling_train_only,default_0_50,0.500000,,0.446687,0.381481,0.044444,0.500000,0.081633,0.054348,43,2,2,46,258,38,45,2.701550,random_negative,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,random_negative_undersampling_train_only,default_0_50,0.500000,,0.461471,0.362500,0.133333,0.461538,0.206897,0.155440,39,7,6,41,258,38,45,2.701550,random_negative,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.622984,0.683333,0.000000,0.000000,0.000000,0.000000,45,0,0,48,258,38,45,2.701550,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.472056,0.421759,0.000000,0.000000,0.000000,0.000000,45,0,0,48,258,38,45,2.701550,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.446687,0.381481,0.044444,0.500000,0.081633,0.054348,43,2,2,46,258,38,45,2.701550,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.461471,0.362500,0.133333,0.461538,0.206897,0.155440,39,7,6,41,258,38,45,2.701550,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.300000,0.621977,0.661574,0.933333,0.567568,0.705882,0.826772,3,32,42,16,258,38,45,2.701550,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.400000,0.621977,0.661574,0.533333,0.585366,0.558140,0.542986,21,17,24,31,258,38,45,2.701550,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.500000,0.621977,0.661574,0.933333,0.567568,0.705882,0.826772,3,32,42,16,258,38,45,2.701550,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.480733,0.416667,1.000000,0.489130,0.656934,0.827206,0,47,45,1,258,38,45,2.701550,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.400000,0.480733,0.416667,0.111111,0.454545,0.178571,0.130890,40,6,5,42,258,38,45,2.701550,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.500000,0.480733,0.416667,1.000000,0.489130,0.656934,0.827206,0,47,45,1,258,38,45,2.701550,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.409496,0.369907,1.000000,0.483871,0.652174,0.824176,0,48,45,0,258,38,45,2.701550,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.400000,0.409496,0.369907,1.000000,0.483871,0.652174,0.824176,0,48,45,0,258,38,45,2.701550,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.500000,0.409496,0.369907,1.000000,0.483871,0.652174,0.824176,0,48,45,0,258,38,45,2.701550,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.441573,0.330556,1.000000,0.483871,0.652174,0.824176,0,48,45,0,258,38,45,2.701550,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.400000,0.441573,0.330556,1.000000,0.483871,0.652174,0.824176,0,48,45,0,258,38,45,2.701550,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.500000,0.441573,0.330556,1.000000,0.483871,0.652174,0.824176,0,48,45,0,258,38,45,2.701550,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.300000,0.590185,0.651389,0.933333,0.552632,0.694215,0.820312,3,34,42,14,258,38,45,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.400000,0.590185,0.651389,0.511111,0.621622,0.560976,0.529954,22,14,23,34,258,38,45,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.500000,0.590185,0.651389,0.933333,0.552632,0.694215,0.820312,3,34,42,14,258,38,45,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.452946,0.411574,1.000000,0.489130,0.656934,0.827206,0,47,45,1,258,38,45,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.400000,0.452946,0.411574,1.000000,0.489130,0.656934,0.827206,0,47,45,1,258,38,45,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.500000,0.452946,0.411574,1.000000,0.489130,0.656934,0.827206,0,47,45,1,258,38,45,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.475860,0.408102,1.000000,0.483871,0.652174,0.824176,0,48,45,0,258,38,45,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
