site_id,site_latitude,site_longitude,mur_latitude,mur_longitude,mur_match_distance_km,mapping_radius_degrees,year,mur_expected_days,mur_valid_days,mur_daily_coverage,annual_mean_sst_mur1km,annual_max_sst_mur1km,annual_max_7day_mean_anomaly_mur1km,annual_positive_anomaly_degree_days_mur1km,annual_days_above_expanding_p90_mur1km,annual_max_consecutive_hot_days_mur1km,climatology_rule
ANACAPA_WEST_ISLE_W UCSB,34.01742,-119.4381,34.02,-119.44,0.3361048893993886,0.05,2019,365,365,1.0,16.77790410958904,21.935,1.6956470588235295,167.1373235294118,43.0,35.0,strictly prior MUR days at the same source pixel
ANACAPA_WEST_ISLE_W UCSB,34.01742,-119.4381,34.02,-119.44,0.3361048893993886,0.05,2020,366,366,1.0,17.175934426229507,21.823,2.5764873949579834,290.21615359477124,57.0,25.0,strictly prior MUR days at the same source pixel
ANACAPA_WEST_ISLE_W UCSB,34.01742,-119.4381,34.02,-119.44,0.3361048893993886,0.05,2021,365,363,0.9945205479452055,16.30650137741047,20.808,1.449277777777778,89.63714619883044,27.0,8.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_OLD_DC UCSC,36.273592,-121.869709,36.27,-121.87,0.4002637672731823,0.05,2002,214,214,1.0,13.17108878504673,14.868,,,,,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_OLD_DC UCSC,36.273592,-121.869709,36.27,-121.87,0.4002637672731823,0.05,2003,365,365,1.0,13.299709589041093,17.544,,,,,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_OLD_DC UCSC,36.273592,-121.869709,36.27,-121.87,0.4002637672731823,0.05,2004,366,366,1.0,13.085975409836065,15.834,2.067214285714286,155.14999999999998,30.0,9.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_OLD_DC UCSC,36.273592,-121.869709,36.27,-121.87,0.4002637672731823,0.05,2005,365,364,0.9972602739726028,13.356252747252746,15.704,3.1380000000000003,240.09983333333332,18.0,12.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_OLD_DC UCSC,36.273592,-121.869709,36.27,-121.87,0.4002637672731823,0.05,2006,365,365,1.0,13.595402739726028,17.222,2.5172142857142865,268.78575,105.0,57.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_OLD_DC UCSC,36.273592,-121.869709,36.27,-121.87,0.4002637672731823,0.05,2007,365,365,1.0,12.738361643835617,16.878999999999998,1.663342857142857,65.04575,20.0,11.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_OLD_DC UCSC,36.273592,-121.869709,36.27,-121.87,0.4002637672731823,0.05,2008,366,366,1.0,12.675904371584698,16.889,2.231809523809523,114.35826666666665,49.0,39.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_OLD_DC UCSC,36.273592,-121.869709,36.27,-121.87,0.4002637672731823,0.05,2009,365,365,1.0,12.952087671232878,15.559,2.6529999999999996,120.16792857142856,11.0,4.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_OLD_DC UCSC,36.273592,-121.869709,36.27,-121.87,0.4002637672731823,0.05,2010,365,365,1.0,13.045391780821918,15.359,1.4234464285714286,133.0739107142857,8.0,4.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_OLD_DC UCSC,36.273592,-121.869709,36.27,-121.87,0.4002637672731823,0.05,2011,365,365,1.0,13.108397260273973,16.725,2.413238095238095,119.89681944444445,59.0,25.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_OLD_DC UCSC,36.273592,-121.869709,36.27,-121.87,0.4002637672731823,0.05,2012,366,366,1.0,13.073538251366118,16.66,2.042057142857142,162.36505555555553,42.0,22.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_OLD_DC UCSC,36.273592,-121.869709,36.27,-121.87,0.4002637672731823,0.05,2013,365,365,1.0,12.898200000000003,15.682,1.9768831168831167,92.6881545454545,9.0,3.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_OLD_DC UCSC,36.273592,-121.869709,36.27,-121.87,0.4002637672731823,0.05,2014,365,365,1.0,14.677172602739725,18.591,3.895738095238095,611.7771666666666,173.0,173.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_OLD_DC UCSC,36.273592,-121.869709,36.27,-121.87,0.4002637672731823,0.05,2015,365,365,1.0,15.039115068493151,19.05,3.8823846153846158,690.9022179487179,146.0,135.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_OLD_DC UCSC,36.273592,-121.869709,36.27,-121.87,0.4002637672731823,0.05,2016,366,366,1.0,13.696997267759562,16.362000000000002,2.4594591836734696,240.1732124542125,18.0,5.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_OLD_DC UCSC,36.273592,-121.869709,36.27,-121.87,0.4002637672731823,0.05,2017,365,365,1.0,13.530367123287672,18.649,3.0344571428571427,169.67289523809524,37.0,19.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_OLD_DC UCSC,36.273592,-121.869709,36.27,-121.87,0.4002637672731823,0.05,2018,365,365,1.0,13.856638356164384,17.195,3.1137589285714276,272.4156541666666,61.0,18.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_OLD_DC UCSC,36.273592,-121.869709,36.27,-121.87,0.4002637672731823,0.05,2019,365,365,1.0,13.957254794520548,16.845,2.327330357142858,268.0401029411765,34.0,14.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_OLD_DC UCSC,36.273592,-121.869709,36.27,-121.87,0.4002637672731823,0.05,2020,366,366,1.0,13.68310382513661,17.059,2.2795714285714284,226.53341666666665,48.0,10.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_OLD_DC UCSC,36.273592,-121.869709,36.27,-121.87,0.4002637672731823,0.05,2021,365,363,0.9945205479452055,13.28668870523416,17.518,1.8319022556390976,130.21834502923977,50.0,30.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_UC UCSC,36.27768,-121.876,36.28,-121.88,0.4417169702407601,0.05,2002,214,214,1.0,13.163658878504673,14.848,,,,,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_UC UCSC,36.27768,-121.876,36.28,-121.88,0.4417169702407601,0.05,2003,365,365,1.0,13.305408219178082,17.533,,,,,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_UC UCSC,36.27768,-121.876,36.28,-121.88,0.4417169702407601,0.05,2004,366,366,1.0,13.088825136612023,15.851,2.0726428571428577,153.6025,27.0,9.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_UC UCSC,36.27768,-121.876,36.28,-121.88,0.4417169702407601,0.05,2005,365,364,0.9972602739726028,13.35298901098901,15.707,3.1393571428571425,239.06983333333332,18.0,12.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_UC UCSC,36.27768,-121.876,36.28,-121.88,0.4417169702407601,0.05,2006,365,365,1.0,13.591449315068493,17.191,2.506607142857143,267.3595,106.0,57.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_UC UCSC,36.27768,-121.876,36.28,-121.88,0.4417169702407601,0.05,2007,365,365,1.0,12.735915068493151,16.89,1.6635142857142857,64.7273,20.0,11.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_UC UCSC,36.27768,-121.876,36.28,-121.88,0.4417169702407601,0.05,2008,366,366,1.0,12.668887978142077,16.869999999999997,2.2460000000000004,113.34810000000002,49.0,39.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_UC UCSC,36.27768,-121.876,36.28,-121.88,0.4417169702407601,0.05,2009,365,365,1.0,12.946665753424655,15.541,2.6463877551020403,119.2634761904762,10.0,4.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_UC UCSC,36.27768,-121.876,36.28,-121.88,0.4417169702407601,0.05,2010,365,365,1.0,13.042679452054795,15.355,1.4587142857142854,133.45660714285714,8.0,4.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_UC UCSC,36.27768,-121.876,36.28,-121.88,0.4417169702407601,0.05,2011,365,365,1.0,13.096791780821919,16.659,2.37268253968254,118.01708333333332,58.0,25.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_UC UCSC,36.27768,-121.876,36.28,-121.88,0.4417169702407601,0.05,2012,366,366,1.0,13.070336065573771,16.648,2.0519999999999996,162.0345,43.0,22.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_UC UCSC,36.27768,-121.876,36.28,-121.88,0.4417169702407601,0.05,2013,365,365,1.0,12.891005479452053,15.679,1.9764935064935065,92.06516363636366,8.0,2.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_UC UCSC,36.27768,-121.876,36.28,-121.88,0.4417169702407601,0.05,2014,365,365,1.0,14.67332602739726,18.572,3.8837619047619043,611.2619242424242,173.0,173.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_UC UCSC,36.27768,-121.876,36.28,-121.88,0.4417169702407601,0.05,2015,365,365,1.0,15.029175342465752,19.024,3.8579780219780218,688.6402948717948,145.0,135.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_UC UCSC,36.27768,-121.876,36.28,-121.88,0.4417169702407601,0.05,2016,366,366,1.0,13.698494535519126,16.334,2.4556530612244893,241.15859157509158,20.0,5.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_UC UCSC,36.27768,-121.876,36.28,-121.88,0.4417169702407601,0.05,2017,365,365,1.0,13.526791780821917,18.618,3.0195809523809527,169.44285714285715,38.0,19.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_UC UCSC,36.27768,-121.876,36.28,-121.88,0.4417169702407601,0.05,2018,365,365,1.0,13.85441369863014,17.201,3.1127678571428565,272.2216666666667,60.0,18.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_UC UCSC,36.27768,-121.876,36.28,-121.88,0.4417169702407601,0.05,2019,365,365,1.0,13.95836712328767,16.866999999999997,2.309098214285714,268.3699485294118,34.0,14.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_UC UCSC,36.27768,-121.876,36.28,-121.88,0.4417169702407601,0.05,2020,366,366,1.0,13.677224043715846,17.042,2.322453781512606,226.50930065359475,48.0,11.0,strictly prior MUR days at the same source pixel
ANDREW_MOLERA_UC UCSC,36.27768,-121.876,36.28,-121.88,0.4417169702407601,0.05,2021,365,363,0.9945205479452055,13.278063360881543,17.499,1.8145789473684208,129.0269619883041,48.0,26.0,strictly prior MUR days at the same source pixel
ASILOMAR_DC UCSC,36.63224,-121.9467,36.63,-121.95,0.385683702900247,0.05,2002,214,214,1.0,13.189429906542054,14.948,,,,,strictly prior MUR days at the same source pixel
ASILOMAR_DC UCSC,36.63224,-121.9467,36.63,-121.95,0.385683702900247,0.05,2003,365,365,1.0,13.4468602739726,17.059,,,,,strictly prior MUR days at the same source pixel
ASILOMAR_DC UCSC,36.63224,-121.9467,36.63,-121.95,0.385683702900247,0.05,2004,366,366,1.0,13.219967213114757,15.862,1.8877142857142852,144.571,25.0,18.0,strictly prior MUR days at the same source pixel
ASILOMAR_DC UCSC,36.63224,-121.9467,36.63,-121.95,0.385683702900247,0.05,2005,365,365,1.0,13.416515068493151,15.395,2.5050714285714286,216.18249999999998,27.0,10.0,strictly prior MUR days at the same source pixel
ASILOMAR_DC UCSC,36.63224,-121.9467,36.63,-121.95,0.385683702900247,0.05,2006,365,365,1.0,13.575095890410958,16.878999999999998,2.416392857142857,217.25016666666664,105.0,53.0,strictly prior MUR days at the same source pixel
ASILOMAR_DC UCSC,36.63224,-121.9467,36.63,-121.95,0.385683702900247,0.05,2007,365,365,1.0,12.814361643835618,17.21,1.6107142857142847,66.07934999999999,22.0,12.0,strictly prior MUR days at the same source pixel
ASILOMAR_DC UCSC,36.63224,-121.9467,36.63,-121.95,0.385683702900247,0.05,2008,366,366,1.0,12.66524863387978,16.518,2.4881428571428574,87.33350000000003,50.0,31.0,strictly prior MUR days at the same source pixel
ASILOMAR_DC UCSC,36.63224,-121.9467,36.63,-121.95,0.385683702900247,0.05,2009,365,365,1.0,12.898183561643837,15.566,2.501163265306122,98.7062619047619,14.0,7.0,strictly prior MUR days at the same source pixel
ASILOMAR_DC UCSC,36.63224,-121.9467,36.63,-121.95,0.385683702900247,0.05,2010,365,365,1.0,13.048832876712328,15.246,1.1945918367346944,122.18476785714287,4.0,4.0,strictly prior MUR days at the same source pixel
ASILOMAR_DC UCSC,36.63224,-121.9467,36.63,-121.95,0.385683702900247,0.05,2011,365,365,1.0,12.984284931506847,16.067999999999998,1.9952063492063499,91.33097222222223,40.0,30.0,strictly prior MUR days at the same source pixel
ASILOMAR_DC UCSC,36.63224,-121.9467,36.63,-121.95,0.385683702900247,0.05,2012,366,366,1.0,13.032898907103826,16.139,1.9856571428571423,133.2223888888889,37.0,21.0,strictly prior MUR days at the same source pixel
ASILOMAR_DC UCSC,36.63224,-121.9467,36.63,-121.95,0.385683702900247,0.05,2013,365,365,1.0,12.904726027397261,15.198,1.7976623376623375,78.89391818181818,9.0,3.0,strictly prior MUR days at the same source pixel
ASILOMAR_DC UCSC,36.63224,-121.9467,36.63,-121.95,0.385683702900247,0.05,2014,365,365,1.0,14.628430136986303,18.256,3.5077023809523817,583.146,172.0,172.0,strictly prior MUR days at the same source pixel
ASILOMAR_DC UCSC,36.63224,-121.9467,36.63,-121.95,0.385683702900247,0.05,2015,365,365,1.0,14.823054794520548,18.346,3.523054945054945,609.3339166666666,132.0,128.0,strictly prior MUR days at the same source pixel
ASILOMAR_DC UCSC,36.63224,-121.9467,36.63,-121.95,0.385683702900247,0.05,2016,366,366,1.0,13.794773224043718,16.116,2.1373775510204083,265.3417362637362,38.0,18.0,strictly prior MUR days at the same source pixel
ASILOMAR_DC UCSC,36.63224,-121.9467,36.63,-121.95,0.385683702900247,0.05,2017,365,365,1.0,13.492194520547944,18.052,2.7786000000000004,158.11419047619046,50.0,43.0,strictly prior MUR days at the same source pixel
ASILOMAR_DC UCSC,36.63224,-121.9467,36.63,-121.95,0.385683702900247,0.05,2018,365,365,1.0,13.850624657534247,16.951,3.108910714285714,280.5429416666666,68.0,25.0,strictly prior MUR days at the same source pixel
ASILOMAR_DC UCSC,36.63224,-121.9467,36.63,-121.95,0.385683702900247,0.05,2019,365,365,1.0,13.912780821917808,16.636,2.4953125,248.24012867647056,31.0,11.0,strictly prior MUR days at the same source pixel
ASILOMAR_DC UCSC,36.63224,-121.9467,36.63,-121.95,0.385683702900247,0.05,2020,366,366,1.0,13.809765027322404,17.059,2.497924369747899,247.6321503267974,44.0,11.0,strictly prior MUR days at the same source pixel
ASILOMAR_DC UCSC,36.63224,-121.9467,36.63,-121.95,0.385683702900247,0.05,2021,365,363,0.9945205479452055,13.389341597796143,17.552,1.7181729323308272,141.90400584795321,67.0,55.0,strictly prior MUR days at the same source pixel
ASILOMAR_UC UCSC,36.63651,-121.9456,36.64,-121.95,0.5520200304632354,0.05,2002,214,214,1.0,13.197962616822428,14.974,,,,,strictly prior MUR days at the same source pixel
ASILOMAR_UC UCSC,36.63651,-121.9456,36.64,-121.95,0.5520200304632354,0.05,2003,365,365,1.0,13.44501095890411,17.037,,,,,strictly prior MUR days at the same source pixel
ASILOMAR_UC UCSC,36.63651,-121.9456,36.64,-121.95,0.5520200304632354,0.05,2004,366,366,1.0,13.219557377049181,15.872,1.8744999999999996,144.175,26.0,18.0,strictly prior MUR days at the same source pixel
ASILOMAR_UC UCSC,36.63651,-121.9456,36.64,-121.95,0.5520200304632354,0.05,2005,365,365,1.0,13.41393424657534,15.387,2.4797857142857143,214.75233333333333,28.0,10.0,strictly prior MUR days at the same source pixel
ASILOMAR_UC UCSC,36.63651,-121.9456,36.64,-121.95,0.5520200304632354,0.05,2006,365,365,1.0,13.580008219178081,16.897,2.416714285714286,217.22141666666667,102.0,52.0,strictly prior MUR days at the same source pixel
ASILOMAR_UC UCSC,36.63651,-121.9456,36.64,-121.95,0.5520200304632354,0.05,2007,365,365,1.0,12.810394520547945,17.201999999999998,1.6147999999999996,65.45234999999998,22.0,12.0,strictly prior MUR days at the same source pixel
ASILOMAR_UC UCSC,36.63651,-121.9456,36.64,-121.95,0.5520200304632354,0.05,2008,366,366,1.0,12.665967213114756,16.478,2.507690476190476,87.61946666666665,51.0,31.0,strictly prior MUR days at the same source pixel
ASILOMAR_UC UCSC,36.63651,-121.9456,36.64,-121.95,0.5520200304632354,0.05,2009,365,365,1.0,12.899284931506848,15.564,2.5110408163265303,98.78876190476191,14.0,7.0,strictly prior MUR days at the same source pixel
ASILOMAR_UC UCSC,36.63651,-121.9456,36.64,-121.95,0.5520200304632354,0.05,2010,365,365,1.0,13.052290410958902,15.247,1.2136122448979592,122.38323214285714,5.0,4.0,strictly prior MUR days at the same source pixel
ASILOMAR_UC UCSC,36.63651,-121.9456,36.64,-121.95,0.5520200304632354,0.05,2011,365,365,1.0,12.983890410958907,16.052,2.0049682539682543,91.47005555555558,41.0,30.0,strictly prior MUR days at the same source pixel
ASILOMAR_UC UCSC,36.63651,-121.9456,36.64,-121.95,0.5520200304632354,0.05,2012,366,366,1.0,13.030740437158471,16.119999999999997,1.9948142857142857,132.72385555555556,37.0,21.0,strictly prior MUR days at the same source pixel
ASILOMAR_UC UCSC,36.63651,-121.9456,36.64,-121.95,0.5520200304632354,0.05,2013,365,365,1.0,12.908290410958903,15.204,1.7992857142857137,79.29289999999999,12.0,4.0,strictly prior MUR days at the same source pixel
ASILOMAR_UC UCSC,36.63651,-121.9456,36.64,-121.95,0.5520200304632354,0.05,2014,365,365,1.0,14.626838356164384,18.276,3.502535714285713,582.5934772727273,172.0,172.0,strictly prior MUR days at the same source pixel
ASILOMAR_UC UCSC,36.63651,-121.9456,36.64,-121.95,0.5520200304632354,0.05,2015,365,365,1.0,14.824213698630135,18.349,3.514032967032967,609.4333397435896,131.0,123.0,strictly prior MUR days at the same source pixel
ASILOMAR_UC UCSC,36.63651,-121.9456,36.64,-121.95,0.5520200304632354,0.05,2016,366,366,1.0,13.79913387978142,16.119999999999997,2.1439081632653063,266.3869798534799,38.0,18.0,strictly prior MUR days at the same source pixel
ASILOMAR_UC UCSC,36.63651,-121.9456,36.64,-121.95,0.5520200304632354,0.05,2017,365,365,1.0,13.498087671232875,18.038,2.772657142857144,159.3497523809524,50.0,43.0,strictly prior MUR days at the same source pixel
ASILOMAR_UC UCSC,36.63651,-121.9456,36.64,-121.95,0.5520200304632354,0.05,2018,365,365,1.0,13.854435616438359,16.958,3.1163303571428567,281.26910833333335,67.0,25.0,strictly prior MUR days at the same source pixel
ASILOMAR_UC UCSC,36.63651,-121.9456,36.64,-121.95,0.5520200304632354,0.05,2019,365,365,1.0,13.913890410958903,16.619999999999997,2.5240625000000003,247.96905147058828,31.0,10.0,strictly prior MUR days at the same source pixel
ASILOMAR_UC UCSC,36.63651,-121.9456,36.64,-121.95,0.5520200304632354,0.05,2020,366,366,1.0,13.822060109289618,17.078,2.494151260504202,249.69725163398692,44.0,12.0,strictly prior MUR days at the same source pixel
ASILOMAR_UC UCSC,36.63651,-121.9456,36.64,-121.95,0.5520200304632354,0.05,2021,365,363,0.9945205479452055,13.396322314049586,17.578,1.732699248120301,142.94359941520466,67.0,55.0,strictly prior MUR days at the same source pixel
BIG_CREEK_DC UCSC,36.069079,-121.605115,36.07,-121.61,0.4508459150413115,0.05,2002,214,214,1.0,13.254004672897196,15.323,,,,,strictly prior MUR days at the same source pixel
BIG_CREEK_DC UCSC,36.069079,-121.605115,36.07,-121.61,0.4508459150413115,0.05,2003,365,365,1.0,13.237427397260275,17.416,,,,,strictly prior MUR days at the same source pixel
BIG_CREEK_DC UCSC,36.069079,-121.605115,36.07,-121.61,0.4508459150413115,0.05,2004,366,366,1.0,13.132751366120218,15.764,2.142,181.52549999999997,44.0,14.0,strictly prior MUR days at the same source pixel
BIG_CREEK_DC UCSC,36.069079,-121.605115,36.07,-121.61,0.4508459150413115,0.05,2005,365,365,1.0,13.274298630136988,15.936,2.3607857142857145,215.40483333333333,15.0,12.0,strictly prior MUR days at the same source pixel
BIG_CREEK_DC UCSC,36.069079,-121.605115,36.07,-121.61,0.4508459150413115,0.05,2006,365,365,1.0,13.697087671232877,17.496,2.6798571428571423,300.904,100.0,50.0,strictly prior MUR days at the same source pixel
BIG_CREEK_DC UCSC,36.069079,-121.605115,36.07,-121.61,0.4508459150413115,0.05,2007,365,365,1.0,12.794016438356163,16.688000000000002,2.241,71.68980000000002,20.0,10.0,strictly prior MUR days at the same source pixel
BIG_CREEK_DC UCSC,36.069079,-121.605115,36.07,-121.61,0.4508459150413115,0.05,2008,366,366,1.0,12.799898907103826,17.03,2.0437857142857148,132.96833333333333,53.0,42.0,strictly prior MUR days at the same source pixel
BIG_CREEK_DC UCSC,36.069079,-121.605115,36.07,-121.61,0.4508459150413115,0.05,2009,365,365,1.0,13.100786301369862,16.253999999999998,2.82365306122449,146.96854761904763,12.0,4.0,strictly prior MUR days at the same source pixel
