cell_id,year,split,region,latitude,longitude,current_relative_canopy,next_relative_canopy,q25,q50,q75,current_reference_state,next_reference_state,transition_type,near_zero_current_flag,near_zero_next_flag,current_at_risk_flag,current_reference_or_high_flag,current_high_flag,persistent_low_flag,recovery_from_low_flag,new_low_transition_flag,stable_non_low_flag,actionable_low_entry_flag,sharp_drop_30_flag,sharp_drop_50_flag,high_to_low_transition_flag,reference_to_low_transition_flag,absolute_canopy_change,proportional_drop,decline_event_next,decline_event_next_p25_full,decline_50pct_next,relative_canopy_change_next,relative_canopy_pct_change_next
cell_015,2005,train,Northern California,39.262707,-123.770527,0.008457,0.023536,0.024314,0.051153,0.090790,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.015078,-1.782869,1,0,0,0.015078,1.782869
cell_015,2006,train,Northern California,39.262707,-123.770527,0.023536,0.044860,0.024314,0.051153,0.090790,low_below_p25,lower_mid_p25_p50,recovery_from_low,True,True,False,False,False,False,True,False,False,False,False,False,False,False,0.021324,-0.906016,0,0,0,0.021324,0.906016
cell_015,2007,train,Northern California,39.262707,-123.770527,0.044860,0.216741,0.024314,0.051153,0.090790,lower_mid_p25_p50,high_above_p75,stable_non_low,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.171881,-3.831522,0,0,0,0.171881,3.831522
cell_015,2008,train,Northern California,39.262707,-123.770527,0.216741,0.079041,0.024314,0.051153,0.090790,high_above_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,True,True,False,False,-0.137700,0.635318,0,0,1,-0.137700,-0.635318
cell_015,2009,train,Northern California,39.262707,-123.770527,0.079041,0.016781,0.024314,0.051153,0.090790,upper_mid_p50_p75,low_below_p25,new_low_transition,False,True,True,True,False,False,False,True,False,True,True,True,False,True,-0.062261,0.787697,1,0,1,-0.062261,-0.787697
cell_015,2010,train,Northern California,39.262707,-123.770527,0.016781,0.075072,0.024314,0.051153,0.090790,low_below_p25,upper_mid_p50_p75,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.058291,-3.473690,0,0,0,0.058291,3.473690
cell_015,2011,train,Northern California,39.262707,-123.770527,0.075072,0.115578,0.024314,0.051153,0.090790,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.040507,-0.539571,0,0,0,0.040507,0.539571
cell_015,2012,train,Northern California,39.262707,-123.770527,0.115578,0.198367,0.024314,0.051153,0.090790,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.082789,-0.716302,0,0,0,0.082789,0.716302
cell_015,2013,train,Northern California,39.262707,-123.770527,0.198367,0.007985,0.024314,0.051153,0.090790,high_above_p75,low_below_p25,new_low_transition,False,True,True,True,True,False,False,True,False,True,True,True,True,True,-0.190382,0.959744,1,0,1,-0.190382,-0.959744
cell_015,2014,train,Northern California,39.262707,-123.770527,0.007985,0.003391,0.024314,0.051153,0.090790,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.004595,0.575383,1,1,1,-0.004595,-0.575383
cell_015,2015,train,Northern California,39.262707,-123.770527,0.003391,0.011225,0.024314,0.051153,0.090790,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.007834,-2.310517,1,0,0,0.007834,2.310517
cell_015,2016,train,Northern California,39.262707,-123.770527,0.011225,0.006835,0.024314,0.051153,0.090790,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.004390,0.391065,1,0,0,-0.004390,-0.391065
cell_015,2017,validation,Northern California,39.262707,-123.770527,0.006835,0.002854,0.024314,0.051153,0.090790,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.003981,0.582427,1,1,1,-0.003981,-0.582427
cell_015,2018,validation,Northern California,39.262707,-123.770527,0.002854,0.002267,0.024314,0.051153,0.090790,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.000587,0.205597,1,1,0,-0.000587,-0.205597
cell_015,2019,validation,Northern California,39.262707,-123.770527,0.002267,0.003411,0.024314,0.051153,0.090790,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.001144,-0.504426,1,1,0,0.001144,0.504426
cell_015,2020,validation,Northern California,39.262707,-123.770527,0.003411,0.017224,0.024314,0.051153,0.090790,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.013812,-4.049117,1,0,0,0.013812,4.049117
cell_015,2021,test,Northern California,39.262707,-123.770527,0.017224,0.001870,0.024314,0.051153,0.090790,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.015353,0.891416,1,1,1,-0.015353,-0.891416
cell_015,2022,test,Northern California,39.262707,-123.770527,0.001870,0.005395,0.024314,0.051153,0.090790,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.003525,-1.884746,1,1,0,0.003525,1.884746
cell_015,2023,test,Northern California,39.262707,-123.770527,0.005395,0.001649,0.024314,0.051153,0.090790,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.003746,0.694394,1,1,1,-0.003746,-0.694394
cell_015,2024,test,Northern California,39.262707,-123.770527,0.001649,0.002819,0.024314,0.051153,0.090790,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.001171,-0.709923,1,1,0,0.001171,0.709923
cell_019,1984,pre_modeling,Northern California,39.172798,-123.765921,0.001413,0.040666,0.011447,0.033757,0.087078,low_below_p25,upper_mid_p50_p75,recovery_from_low,True,True,False,False,False,False,True,False,False,False,False,False,False,False,0.039253,-27.777822,0,0,0,0.039253,27.777822
cell_019,1985,pre_modeling,Northern California,39.172798,-123.765921,0.040666,0.043366,0.011447,0.033757,0.087078,upper_mid_p50_p75,upper_mid_p50_p75,stable_non_low,True,True,False,True,False,False,False,False,True,False,False,False,False,False,0.002700,-0.066392,0,0,0,0.002700,0.066392
cell_019,1986,pre_modeling,Northern California,39.172798,-123.765921,0.043366,0.017665,0.011447,0.033757,0.087078,upper_mid_p50_p75,lower_mid_p25_p50,stable_non_low,True,True,False,True,False,False,False,False,True,False,False,False,False,False,-0.025701,0.592659,0,0,1,-0.025701,-0.592659
cell_019,1987,pre_modeling,Northern California,39.172798,-123.765921,0.017665,0.175923,0.011447,0.033757,0.087078,lower_mid_p25_p50,high_above_p75,stable_non_low,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.158258,-8.958998,0,0,0,0.158258,8.958998
cell_019,1988,pre_modeling,Northern California,39.172798,-123.765921,0.175923,0.088864,0.011447,0.033757,0.087078,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,True,False,False,False,-0.087059,0.494871,0,0,0,-0.087059,-0.494871
cell_019,1989,train,Northern California,39.172798,-123.765921,0.088864,0.146865,0.011447,0.033757,0.087078,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.058002,-0.652703,0,0,0,0.058002,0.652703
cell_019,1990,train,Northern California,39.172798,-123.765921,0.146865,0.034286,0.011447,0.033757,0.087078,high_above_p75,upper_mid_p50_p75,stable_non_low,False,True,True,True,True,False,False,False,True,False,True,True,False,False,-0.112580,0.766550,0,0,1,-0.112580,-0.766550
cell_019,1991,train,Northern California,39.172798,-123.765921,0.034286,0.018111,0.011447,0.033757,0.087078,upper_mid_p50_p75,lower_mid_p25_p50,stable_non_low,True,True,False,True,False,False,False,False,True,False,False,False,False,False,-0.016175,0.471760,0,0,0,-0.016175,-0.471760
cell_019,1992,train,Northern California,39.172798,-123.765921,0.018111,0.033228,0.011447,0.033757,0.087078,lower_mid_p25_p50,lower_mid_p25_p50,stable_non_low,True,True,False,False,False,False,False,False,True,False,False,False,False,False,0.015117,-0.834684,0,0,0,0.015117,0.834684
cell_019,1993,train,Northern California,39.172798,-123.765921,0.033228,0.013322,0.011447,0.033757,0.087078,lower_mid_p25_p50,lower_mid_p25_p50,stable_non_low,True,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.019906,0.599077,0,0,1,-0.019906,-0.599077
cell_019,1994,train,Northern California,39.172798,-123.765921,0.013322,0.003178,0.011447,0.033757,0.087078,lower_mid_p25_p50,low_below_p25,new_low_transition,True,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.010144,0.761481,1,0,1,-0.010144,-0.761481
cell_019,1995,train,Northern California,39.172798,-123.765921,0.003178,0.009713,0.011447,0.033757,0.087078,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.006536,-2.056793,1,0,0,0.006536,2.056793
cell_019,1996,train,Northern California,39.172798,-123.765921,0.009713,0.051104,0.011447,0.033757,0.087078,low_below_p25,upper_mid_p50_p75,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.041391,-4.261364,0,0,0,0.041391,4.261364
cell_019,1997,train,Northern California,39.172798,-123.765921,0.051104,0.003335,0.011447,0.033757,0.087078,upper_mid_p50_p75,low_below_p25,new_low_transition,False,True,True,True,False,False,False,True,False,True,True,True,False,True,-0.047769,0.934738,1,0,1,-0.047769,-0.934738
cell_019,1998,train,Northern California,39.172798,-123.765921,0.003335,0.190017,0.011447,0.033757,0.087078,low_below_p25,high_above_p75,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.186682,-55.974172,0,0,0,0.186682,55.974172
cell_019,1999,train,Northern California,39.172798,-123.765921,0.190017,0.025717,0.011447,0.033757,0.087078,high_above_p75,lower_mid_p25_p50,stable_non_low,False,True,True,True,True,False,False,False,True,False,True,True,False,False,-0.164299,0.864657,0,0,1,-0.164299,-0.864657
cell_019,2000,train,Northern California,39.172798,-123.765921,0.025717,0.081719,0.011447,0.033757,0.087078,lower_mid_p25_p50,upper_mid_p50_p75,stable_non_low,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.056002,-2.177590,0,0,0,0.056002,2.177590
cell_019,2001,train,Northern California,39.172798,-123.765921,0.081719,0.053512,0.011447,0.033757,0.087078,upper_mid_p50_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,True,False,False,False,-0.028207,0.345173,0,0,0,-0.028207,-0.345173
cell_019,2002,train,Northern California,39.172798,-123.765921,0.053512,0.001386,0.011447,0.033757,0.087078,upper_mid_p50_p75,low_below_p25,new_low_transition,False,True,True,True,False,False,False,True,False,True,True,True,False,True,-0.052126,0.974099,1,1,1,-0.052126,-0.974099
cell_019,2003,train,Northern California,39.172798,-123.765921,0.001386,0.011230,0.011447,0.033757,0.087078,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.009844,-7.102004,1,0,0,0.009844,7.102004
cell_019,2004,train,Northern California,39.172798,-123.765921,0.011230,0.003733,0.011447,0.033757,0.087078,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.007496,0.667542,1,0,1,-0.007496,-0.667542
cell_019,2005,train,Northern California,39.172798,-123.765921,0.003733,0.003040,0.011447,0.033757,0.087078,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.000693,0.185625,1,1,0,-0.000693,-0.185625
cell_019,2006,train,Northern California,39.172798,-123.765921,0.003040,0.021313,0.011447,0.033757,0.087078,low_below_p25,lower_mid_p25_p50,recovery_from_low,True,True,False,False,False,False,True,False,False,False,False,False,False,False,0.018272,-6.009884,0,0,0,0.018272,6.009884
cell_019,2007,train,Northern California,39.172798,-123.765921,0.021313,0.232276,0.011447,0.033757,0.087078,lower_mid_p25_p50,high_above_p75,stable_non_low,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.210964,-9.898526,0,0,0,0.210964,9.898526
cell_019,2008,train,Northern California,39.172798,-123.765921,0.232276,0.073149,0.011447,0.033757,0.087078,high_above_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,True,True,False,False,-0.159127,0.685077,0,0,1,-0.159127,-0.685077
cell_019,2009,train,Northern California,39.172798,-123.765921,0.073149,0.012099,0.011447,0.033757,0.087078,upper_mid_p50_p75,lower_mid_p25_p50,stable_non_low,False,True,True,True,False,False,False,False,True,False,True,True,False,False,-0.061050,0.834592,0,0,1,-0.061050,-0.834592
cell_019,2010,train,Northern California,39.172798,-123.765921,0.012099,0.106509,0.011447,0.033757,0.087078,lower_mid_p25_p50,high_above_p75,stable_non_low,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.094410,-7.802765,0,0,0,0.094410,7.802765
cell_019,2011,train,Northern California,39.172798,-123.765921,0.106509,0.209968,0.011447,0.033757,0.087078,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.103458,-0.971358,0,0,0,0.103458,0.971358
cell_019,2012,train,Northern California,39.172798,-123.765921,0.209968,0.251668,0.011447,0.033757,0.087078,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.041701,-0.198605,0,0,0,0.041701,0.198605
cell_019,2013,train,Northern California,39.172798,-123.765921,0.251668,0.001497,0.011447,0.033757,0.087078,high_above_p75,low_below_p25,new_low_transition,False,True,True,True,True,False,False,True,False,True,True,True,True,True,-0.250171,0.994053,1,1,1,-0.250171,-0.994053
cell_019,2014,train,Northern California,39.172798,-123.765921,0.001497,0.003418,0.011447,0.033757,0.087078,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.001921,-1.283360,1,0,0,0.001921,1.283360
cell_019,2015,train,Northern California,39.172798,-123.765921,0.003418,0.005205,0.011447,0.033757,0.087078,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.001788,-0.523150,1,0,0,0.001788,0.523150
cell_019,2016,train,Northern California,39.172798,-123.765921,0.005205,0.003191,0.011447,0.033757,0.087078,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.002015,0.387034,1,0,0,-0.002015,-0.387034
cell_019,2017,validation,Northern California,39.172798,-123.765921,0.003191,0.002113,0.011447,0.033757,0.087078,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.001077,0.337669,1,1,0,-0.001077,-0.337669
cell_019,2018,validation,Northern California,39.172798,-123.765921,0.002113,0.000923,0.011447,0.033757,0.087078,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.001190,0.563052,1,1,1,-0.001190,-0.563052
cell_019,2019,validation,Northern California,39.172798,-123.765921,0.000923,0.000900,0.011447,0.033757,0.087078,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.000023,0.025406,1,1,0,-0.000023,-0.025406
