threshold,precision,recall,f1,f2,false_positives,false_negatives,true_positives,true_negatives,predicted_positive_rate,target,feature_set,model_family,model_variant,model,selection_split
0.05,0.515,1.0,0.6798679867986799,0.8415032679738562,97,0,103,0,1.0,decline_event_next,canopy_current_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.1,0.5260416666666666,0.9805825242718447,0.6847457627118644,0.8360927152317881,91,2,101,6,0.96,decline_event_next,canopy_current_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.15,0.5411764705882353,0.8932038834951457,0.673992673992674,0.7903780068728522,78,11,92,19,0.85,decline_event_next,canopy_current_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.2,0.5695364238410596,0.8349514563106796,0.6771653543307087,0.7637655417406749,65,17,86,32,0.755,decline_event_next,canopy_current_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.25,0.6428571428571429,0.7864077669902912,0.7074235807860262,0.7527881040892194,45,22,81,52,0.63,decline_event_next,canopy_current_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.3,0.6923076923076923,0.6990291262135923,0.6956521739130435,0.6976744186046512,32,31,72,65,0.52,decline_event_next,canopy_current_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.35,0.7529411764705882,0.6213592233009708,0.6808510638297872,0.6438631790744467,21,39,64,76,0.425,decline_event_next,canopy_current_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.4,0.7941176470588235,0.5242718446601942,0.631578947368421,0.5625,14,49,54,83,0.34,decline_event_next,canopy_current_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.45,0.7936507936507936,0.4854368932038835,0.6024096385542169,0.5263157894736842,13,53,50,84,0.315,decline_event_next,canopy_current_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.5,0.8076923076923077,0.4077669902912621,0.5419354838709678,0.4525862068965517,10,61,42,87,0.26,decline_event_next,canopy_current_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.55,0.8636363636363636,0.36893203883495146,0.5170068027210885,0.4166666666666667,6,65,38,91,0.22,decline_event_next,canopy_current_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.6,0.9230769230769231,0.34951456310679613,0.5070422535211268,0.3991130820399113,3,67,36,94,0.195,decline_event_next,canopy_current_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.65,0.9393939393939394,0.30097087378640774,0.45588235294117646,0.34831460674157305,2,72,31,95,0.165,decline_event_next,canopy_current_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.7,0.9285714285714286,0.2524271844660194,0.3969465648854962,0.29545454545454547,2,77,26,95,0.14,decline_event_next,canopy_current_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.75,0.9230769230769231,0.23300970873786409,0.37209302325581395,0.273972602739726,2,79,24,95,0.13,decline_event_next,canopy_current_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.8,0.92,0.22330097087378642,0.359375,0.2631578947368421,2,80,23,95,0.125,decline_event_next,canopy_current_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.85,1.0,0.1262135922330097,0.22413793103448276,0.15294117647058825,0,90,13,97,0.065,decline_event_next,canopy_current_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.9,1.0,0.07766990291262135,0.14414414414414414,0.09523809523809523,0,95,8,97,0.04,decline_event_next,canopy_current_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.95,1.0,0.019417475728155338,0.0380952380952381,0.024154589371980676,0,101,2,97,0.01,decline_event_next,canopy_current_only,LightGBM,unweighted,LightGBM (unweighted),validation
0.05,0.515,1.0,0.6798679867986799,0.8415032679738562,97,0,103,0,1.0,decline_event_next,canopy_current_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.1,0.5153061224489796,0.9805825242718447,0.6755852842809364,0.8305921052631579,95,2,101,2,0.98,decline_event_next,canopy_current_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.15,0.520618556701031,0.9805825242718447,0.6801346801346801,0.8333333333333334,93,2,101,4,0.97,decline_event_next,canopy_current_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.2,0.5217391304347826,0.9320388349514563,0.6689895470383276,0.8053691275167785,88,7,96,9,0.92,decline_event_next,canopy_current_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.25,0.5411764705882353,0.8932038834951457,0.673992673992674,0.7903780068728522,78,11,92,19,0.85,decline_event_next,canopy_current_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.3,0.5732484076433121,0.8737864077669902,0.6923076923076923,0.7908611599297012,67,13,90,30,0.785,decline_event_next,canopy_current_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.35,0.6068965517241379,0.8543689320388349,0.7096774193548387,0.7899461400359067,57,15,88,40,0.725,decline_event_next,canopy_current_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.4,0.6511627906976745,0.8155339805825242,0.7241379310344828,0.7763401109057301,45,19,84,52,0.645,decline_event_next,canopy_current_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.45,0.672566371681416,0.7378640776699029,0.7037037037037037,0.7238095238095238,37,27,76,60,0.565,decline_event_next,canopy_current_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.5,0.6914893617021277,0.6310679611650486,0.6598984771573604,0.642292490118577,29,38,65,68,0.47,decline_event_next,canopy_current_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.55,0.7560975609756098,0.6019417475728155,0.6702702702702703,0.6275303643724697,20,41,62,77,0.41,decline_event_next,canopy_current_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.6,0.8088235294117647,0.5339805825242718,0.6432748538011696,0.5729166666666666,13,48,55,84,0.34,decline_event_next,canopy_current_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.65,0.8103448275862069,0.4563106796116505,0.5838509316770186,0.5,11,56,47,86,0.29,decline_event_next,canopy_current_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.7,0.851063829787234,0.3883495145631068,0.5333333333333333,0.4357298474945534,7,63,40,90,0.235,decline_event_next,canopy_current_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.75,0.9166666666666666,0.32038834951456313,0.4748201438848921,0.36830357142857145,3,70,33,94,0.18,decline_event_next,canopy_current_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.8,0.9333333333333333,0.27184466019417475,0.42105263157894735,0.3167420814479638,2,75,28,95,0.15,decline_event_next,canopy_current_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.85,0.9230769230769231,0.23300970873786409,0.37209302325581395,0.273972602739726,2,79,24,95,0.13,decline_event_next,canopy_current_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.9,0.9473684210526315,0.17475728155339806,0.29508196721311475,0.2088167053364269,1,85,18,96,0.095,decline_event_next,canopy_current_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.95,1.0,0.038834951456310676,0.07476635514018691,0.04807692307692308,0,99,4,97,0.02,decline_event_next,canopy_current_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.05,0.515,1.0,0.6798679867986799,0.8415032679738562,97,0,103,0,1.0,decline_event_next,canopy_trajectory_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.1,0.515,1.0,0.6798679867986799,0.8415032679738562,97,0,103,0,1.0,decline_event_next,canopy_trajectory_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.15,0.515,1.0,0.6798679867986799,0.8415032679738562,97,0,103,0,1.0,decline_event_next,canopy_trajectory_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.2,0.5051020408163265,0.9611650485436893,0.6622073578595318,0.8141447368421053,97,4,99,0,0.98,decline_event_next,canopy_trajectory_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.25,0.5,0.7572815533980582,0.6023166023166023,0.6866197183098591,78,25,78,19,0.78,decline_event_next,canopy_trajectory_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.3,0.5752212389380531,0.6310679611650486,0.6018518518518519,0.6190476190476191,48,38,65,49,0.565,decline_event_next,canopy_trajectory_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.35,0.6101694915254238,0.34951456310679613,0.4444444444444444,0.3821656050955414,23,67,36,74,0.295,decline_event_next,canopy_trajectory_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.4,0.6666666666666666,0.11650485436893204,0.19834710743801653,0.13953488372093023,6,91,12,91,0.09,decline_event_next,canopy_trajectory_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.45,1.0,0.009708737864077669,0.019230769230769232,0.012106537530266344,0,102,1,97,0.005,decline_event_next,canopy_trajectory_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.5,1.0,0.009708737864077669,0.019230769230769232,0.012106537530266344,0,102,1,97,0.005,decline_event_next,canopy_trajectory_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.55,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.6,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.65,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.7,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.75,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.8,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.85,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.9,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.95,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.05,0.515,1.0,0.6798679867986799,0.8415032679738562,97,0,103,0,1.0,decline_event_next,canopy_trajectory_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.1,0.515,1.0,0.6798679867986799,0.8415032679738562,97,0,103,0,1.0,decline_event_next,canopy_trajectory_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.15,0.515,1.0,0.6798679867986799,0.8415032679738562,97,0,103,0,1.0,decline_event_next,canopy_trajectory_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.2,0.515,1.0,0.6798679867986799,0.8415032679738562,97,0,103,0,1.0,decline_event_next,canopy_trajectory_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.25,0.515,1.0,0.6798679867986799,0.8415032679738562,97,0,103,0,1.0,decline_event_next,canopy_trajectory_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.3,0.515,1.0,0.6798679867986799,0.8415032679738562,97,0,103,0,1.0,decline_event_next,canopy_trajectory_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.35,0.515,1.0,0.6798679867986799,0.8415032679738562,97,0,103,0,1.0,decline_event_next,canopy_trajectory_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.4,0.4943181818181818,0.8446601941747572,0.6236559139784946,0.7397959183673469,89,16,87,8,0.88,decline_event_next,canopy_trajectory_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.45,0.5,0.7184466019417476,0.5896414342629482,0.6607142857142857,74,29,74,23,0.74,decline_event_next,canopy_trajectory_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.5,0.5765765765765766,0.6213592233009708,0.5981308411214953,0.6118546845124283,47,39,64,50,0.555,decline_event_next,canopy_trajectory_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.55,0.6065573770491803,0.3592233009708738,0.45121951219512196,0.39112050739957716,24,66,37,73,0.305,decline_event_next,canopy_trajectory_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.6,0.6818181818181818,0.14563106796116504,0.24,0.1728110599078341,7,88,15,90,0.11,decline_event_next,canopy_trajectory_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.65,1.0,0.009708737864077669,0.019230769230769232,0.012106537530266344,0,102,1,97,0.005,decline_event_next,canopy_trajectory_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.7,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.75,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.8,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.85,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.9,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.95,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.05,0.515,1.0,0.6798679867986799,0.8415032679738562,97,0,103,0,1.0,decline_event_next,canopy_trajectory_only,SVM,unweighted,SVM (unweighted),validation
0.1,0.515,1.0,0.6798679867986799,0.8415032679738562,97,0,103,0,1.0,decline_event_next,canopy_trajectory_only,SVM,unweighted,SVM (unweighted),validation
0.15,0.515,1.0,0.6798679867986799,0.8415032679738562,97,0,103,0,1.0,decline_event_next,canopy_trajectory_only,SVM,unweighted,SVM (unweighted),validation
0.2,0.515,1.0,0.6798679867986799,0.8415032679738562,97,0,103,0,1.0,decline_event_next,canopy_trajectory_only,SVM,unweighted,SVM (unweighted),validation
0.25,0.5210526315789473,0.9611650485436893,0.6757679180887372,0.8222591362126246,91,4,99,6,0.95,decline_event_next,canopy_trajectory_only,SVM,unweighted,SVM (unweighted),validation
0.3,0.6842105263157895,0.2524271844660194,0.36879432624113473,0.28888888888888886,12,77,26,85,0.19,decline_event_next,canopy_trajectory_only,SVM,unweighted,SVM (unweighted),validation
0.35,0.6428571428571429,0.08737864077669903,0.15384615384615385,0.1056338028169014,5,94,9,92,0.07,decline_event_next,canopy_trajectory_only,SVM,unweighted,SVM (unweighted),validation
0.4,0.75,0.05825242718446602,0.10810810810810811,0.07142857142857142,2,97,6,95,0.04,decline_event_next,canopy_trajectory_only,SVM,unweighted,SVM (unweighted),validation
0.45,0.6666666666666666,0.019417475728155338,0.03773584905660377,0.024096385542168676,1,101,2,96,0.015,decline_event_next,canopy_trajectory_only,SVM,unweighted,SVM (unweighted),validation
0.5,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,SVM,unweighted,SVM (unweighted),validation
0.55,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,SVM,unweighted,SVM (unweighted),validation
0.6,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,SVM,unweighted,SVM (unweighted),validation
0.65,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,SVM,unweighted,SVM (unweighted),validation
0.7,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,SVM,unweighted,SVM (unweighted),validation
0.75,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,SVM,unweighted,SVM (unweighted),validation
0.8,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,SVM,unweighted,SVM (unweighted),validation
0.85,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,SVM,unweighted,SVM (unweighted),validation
0.9,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,SVM,unweighted,SVM (unweighted),validation
0.95,0.0,0.0,0.0,0.0,0,103,0,97,0.0,decline_event_next,canopy_trajectory_only,SVM,unweighted,SVM (unweighted),validation
0.05,0.515,1.0,0.6798679867986799,0.8415032679738562,97,0,103,0,1.0,decline_event_next,canopy_trajectory_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.1,0.515,1.0,0.6798679867986799,0.8415032679738562,97,0,103,0,1.0,decline_event_next,canopy_trajectory_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.15,0.5151515151515151,0.9902912621359223,0.6777408637873754,0.8360655737704918,96,1,102,1,0.99,decline_event_next,canopy_trajectory_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.2,0.5555555555555556,0.9223300970873787,0.6934306569343066,0.8147512864493996,76,8,95,21,0.855,decline_event_next,canopy_trajectory_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.25,0.5634920634920635,0.6893203883495146,0.6200873362445415,0.6598513011152416,55,32,71,42,0.63,decline_event_next,canopy_trajectory_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.3,0.5543478260869565,0.49514563106796117,0.5230769230769231,0.5059523809523809,41,52,51,56,0.46,decline_event_next,canopy_trajectory_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.35,0.5818181818181818,0.3106796116504854,0.4050632911392405,0.3426124197002141,23,71,32,74,0.275,decline_event_next,canopy_trajectory_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.4,0.45,0.08737864077669903,0.14634146341463414,0.10416666666666667,11,94,9,86,0.1,decline_event_next,canopy_trajectory_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.45,0.2857142857142857,0.019417475728155338,0.03636363636363636,0.02386634844868735,5,101,2,92,0.035,decline_event_next,canopy_trajectory_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
